"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",18,18,18,7,0.339869281045752,0.0711462450592885,0.726035525598026,0.0834501297953435
"2",18,18,18,9,0.287581699346405,0.0566037735849057,0.746573947192245,0.109122988757727
"3",18,18,18,7,0.339869281045752,0.0697674418604651,0.85531997909223,0.0824750417905121
"4",10,10,10,0,0.444444444444444,0.0674157303370786,0.039024731299015,0.0397072229484287
"5",0,0,0,0,0,0.0526315789473684,0.0126547272343934,0.0368589743589744
"6",12,12,12,3,0.393939393939394,0.0610169491525424,0.115479088719431,0.0430979892860872
"7",0,0,0,0,0,0.0526315789473684,0.0126547272343934,0.0368589743589744
"8",0,0,0,0,0,0.0526315789473684,0.0126547272343934,0.0368589743589744
"9",0,0,0,0,0,0.0526315789473684,0.0126547272343934,0.0368589743589744
"10",0,0,0,0,0,0.0526315789473684,0.0126547272343934,0.0368589743589744
"11",0,0,0,0,0,0.0526315789473684,0.0126547272343934,0.0368589743589744
"12",12,12,12,19.6666666666667,0.424242424242424,0.072289156626506,0.0452325047641941,0.0402039713055067
"13",0,0,0,0,0,0.0526315789473684,0.0126547272343934,0.0368589743589744
"14",2,2,2,0,0,0.0315789473684211,0.0220744232520223,0.038147231865142
"15",18,18,18,0,0.339869281045752,0.0631578947368421,1,0.11081182097138
"16",10,10,10,0,0.4,0.046875,0.261604497072003,0.0472253614930744
"17",0,0,0,0,0,0.0526315789473684,0.0126547272343934,0.0368589743589744
"18",12,12,12,1,0.424242424242424,0.0640569395017794,0.592845373893766,0.0569180105585397
"19",14,14,14,25,0.373626373626374,0.0725806451612903,0.491180336720509,0.0539684363564637
