"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",32,32,32,37.7557421030533,0.245967741935484,0.0328373524884556,0.005439861427845,0.00264655005117943
"2",88,88,88,305.216272206055,0.166144200626959,0.0332381199688393,0.0985926289815268,0.053822420180702
"3",52,52,52,49.7478262477662,0.288084464555053,0.0329981954111885,0.0152893790945658,0.00480176053517128
"4",92,92,92,90.4559731953439,0.281892021022456,0.0332467532467532,0.245383484370691,0.0166664725899746
"5",82,82,82,149.824057654127,0.295694068051792,0.0335341891537857,0.078130819012715,0.00610725389376566
"6",34,34,34,3.32051282051282,0.299465240641711,0.0311208363724775,0.04195440754207,0.012092638039351
"7",60,60,60,597.754619851711,0.272316384180791,0.0337285902503294,0.0179021367234859,0.00601473238465819
"8",72,72,72,409.796659289667,0.257433489827856,0.0333246550377506,0.0252378035669127,0.0129664801158802
"9",30,30,30,39.8097152825986,0.377011494252874,0.0320480721081622,0.0142614436681198,0.00352738677150367
"10",46,46,46,134.855764249355,0.276328502415459,0.0330834841044197,0.00931220601656283,0.00546193040541669
"11",160,160,160,235.754607960487,0.158333333333333,0.0330067044868489,0.409436100461749,0.0418865901409591
"12",102,102,102,206.953302138532,0.264802950883324,0.0334728033472803,0.0673602938230423,0.0190839178005669
"13",30,30,30,15.0100695036671,0.0873563218390805,0.0325782641893612,0.0236895671698763,0.012449058968327
"14",32,32,32,74.1974322632827,0.366935483870968,0.0328036904151717,0.00480429590640257,0.00315593529833065
"15",66,66,66,111.474001927342,0.293706293706294,0.0330663911134074,0.0464036105681163,0.0130675592203456
"16",0,0,0,0,0,0.00775193798449612,4.55631988689544e-05,0.00140318054257043
"17",84,84,84,750.577254632014,0.265060240963855,0.0336664913203577,0.0324604663397527,0.00452725435501381
"18",48,48,48,318.376714785202,0.287234042553192,0.0335429769392034,0.0250939218769731,0.0103827016056877
"19",46,46,46,134.008234700088,0.204830917874396,0.0329896907216495,0.0186159936904205,0.0106617811624886
"20",150,150,150,511.963484023387,0.149082774049217,0.0333942081920167,0.200249934242159,0.0433854882599484
"21",34,34,34,191.99431427179,0.303030303030303,0.0331005947763124,0.00693218817446002,0.00352402139874375
"22",66,66,66,285.022704827575,0.344055944055944,0.0336664913203577,0.0499717916149687,0.005529608455441
"23",44,44,44,266.352583261015,0.33615221987315,0.0333333333333333,0.00701253409866448,0.00321065104738824
"24",42,42,42,56.7391826455981,0.434378629500581,0.0332640332640333,0.0124128731000444,0.0025735064915131
"25",32,32,32,15.3043460071367,0.318548387096774,0.0327617097517277,0.00287841491442266,0.00297110680584653
"26",2,2,2,0,0,0.0204309656823623,0.000117745092347575,0.00161719040856043
"27",4,4,4,58.4518804518495,0.333333333333333,0.0330493157758843,5.20076225646964e-05,0.0014174837963925
"28",68,68,68,263.610143482622,0.238805970149254,0.0335166273893689,0.0251004512140111,0.0110257080093612
"29",96,96,96,75.6527914450182,0.282894736842105,0.0329472329472329,0.524475356144209,0.0294009687776401
"30",76,76,76,167.479367782885,0.338245614035088,0.0333767926988266,0.101175323992375,0.00874851181019817
"31",94,94,94,166.830516107506,0.292839167238618,0.0330067044868489,0.209221955990432,0.017728382535323
"32",104,104,104,242.270263061594,0.237490664675131,0.0332208668569945,0.10543010746708,0.0185794789704642
"33",84,84,84,287.595526115755,0.292598967297762,0.0334290937581614,0.0742715548233449,0.0135602594237094
"34",62,62,62,47.5413814730383,0.314119513484929,0.033195020746888,0.0300621815422389,0.0099245779401736
"35",82,82,82,54.0906852995088,0.337247816922614,0.0326114649681529,0.14895957104172,0.0118928376344239
"36",10,10,10,61.1830606170464,0.311111111111111,0.033109156751164,8.85514354865081e-05,0.00150245063746621
"37",82,82,82,192.3638338774,0.263775971093044,0.0334116418689637,0.0482394786891052,0.0134668780055416
"38",86,86,86,174.412028783848,0.273050615595075,0.0332986472424558,0.0619197368791356,0.0151777939217498
"39",14,14,14,0.423255813953488,0.395604395604396,0.032561689137624,0.000680840646571036,0.00204958606361231
"40",92,92,92,489.29966585563,0.286669851887243,0.0335869850432957,0.193009686125513,0.0166388341783702
"41",96,96,96,156.72699665408,0.267982456140351,0.0334815589850902,0.118035630572092,0.0136266636285019
"42",74,74,74,112.784504121815,0.358385783043317,0.033177812337999,0.140038771773711,0.0110662355452634
"43",78,78,78,56.6118418152743,0.282384282384282,0.0322418136020151,0.223059023286335,0.0146573511544694
"44",76,76,76,415.159319328321,0.322105263157895,0.0336222747570265,0.0714615788469192,0.00701253479763263
"45",72,72,72,0.2,0.360719874804382,0.0318487185867131,0.0449221486441576,0.0128048533012062
"46",10,10,10,0.324175824175824,0.444444444444444,0.0326530612244898,0.000236687920456351,0.00152440080992863
"47",24,24,24,18.1332171412817,0.398550724637681,0.033117723156533,0.00438635192220712,0.00313237533637036
"48",94,94,94,91.4189272709168,0.289636238846946,0.0332381199688393,0.222021211391406,0.0135085569958622
"49",24,24,24,67.9774494650655,0.434782608695652,0.0333507034914018,0.00102273222624986,0.00185963615397629
"50",72,72,72,267.594035495132,0.346635367762128,0.0333420161500391,0.0666028275238855,0.00616780375968548
"51",80,80,80,601.607911412353,0.311392405063291,0.0338087691494982,0.0730013231317835,0.00644992856589853
"52",44,44,44,70.5685795433908,0.378435517970402,0.0330152179520248,0.0171722195583726,0.00375275913605754
"53",58,58,58,148.654674784524,0.343617664851785,0.0333246550377506,0.0228645719224227,0.00603393596346389
"54",42,42,42,159.859597745591,0.397212543554007,0.0333246550377506,0.0101830100608765,0.00304361941496541
"55",0,0,0,0,0,0.00775193798449612,4.55631988689544e-05,0.00140318054257043
"56",18,18,18,232.197006820523,0.418300653594771,0.0333073119958366,0.000793404504355079,0.0017840824588619
"57",144,144,144,67.8134029316098,0.182595182595183,0.0326364099949006,1,0.072514107034649
"58",52,52,52,0.0769230769230769,0.390648567119155,0.0326530612244898,0.056901144998748,0.00590958036204767
"59",6,6,6,0,0.133333333333333,0.0316674913409203,0.000505857717998452,0.00162454449916543
"60",0,0,0,0,0,0.00775193798449612,4.55631988689544e-05,0.00140318054257043
"61",30,30,30,57.113007281403,0.354022988505747,0.0332467532467532,0.0178538498604033,0.00285104207710916
"62",104,104,104,107.264744746942,0.26437640029873,0.0329557157569516,0.834772938879846,0.0509805246721901
