"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",6,6,6,0,0.4,0.0588235294117647,0.0868898768327765,0.0432802319570644
"2",4,4,4,0,0.333333333333333,0.06,0.0298961564317843,0.0372849532831692
"3",4,4,4,4.54444444444444,0.333333333333333,0.0604026845637584,0.0272014871952059,0.0369701877739896
"4",16,16,16,10.4888888888889,0.183333333333333,0.0602006688963211,0.43968882419337,0.0947999651176226
"5",0,0,0,0,0,0.0526315789473684,0.00036428853516332,0.0358814352574103
"6",16,16,16,25.9444444444444,0.2,0.0642857142857143,0.60852784139784,0.0843860846898735
"7",0,0,0,0,0,0.0526315789473684,0.00036428853516332,0.0358814352574103
"8",6,6,6,0,0.4,0.0501392757660167,0.175216583207918,0.0470902570466913
"9",0,0,0,0,0,0.0526315789473684,0.00036428853516332,0.0358814352574103
"10",0,0,0,0,0,0.0526315789473684,0.00036428853516332,0.0358814352574103
"11",6,6,6,24.9444444444444,0.4,0.0647482014388489,0.0233190886823927,0.0378635145611055
"12",6,6,6,0,0.4,0.0353634577603143,0.331539056217787,0.0541798316826459
"13",8,8,8,10,0.285714285714286,0.03515625,0.755858617642501,0.0722164790099051
"14",6,6,6,18,0.4,0.0511363636363636,0.247711219160015,0.0458265006062802
"15",22,22,22,23.0555555555556,0.12987012987013,0.0645161290322581,1,0.145691671981123
"16",4,4,4,0,0.333333333333333,0.0294117647058824,0.407916405170619,0.049240275488658
"17",0,0,0,0,0,0.0526315789473684,0.00036428853516332,0.0358814352574103
"18",0,0,0,0,0,0.0526315789473684,0.00036428853516332,0.0358814352574103
"19",0,0,0,0,0,0.0526315789473684,0.00036428853516332,0.0358814352574103
