"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",2,2,2,0,0,0.0369230769230769,0.986376169401759,0.111472930112893
"2",4,4,4,1,0,0.0493827160493827,1,0.148370927318296
"3",2,2,2,0,0,0.0437956204379562,0.32880843122419,0.0830132854259543
"4",0,0,0,0,0,0.0769230769230769,0.164405020906805,0.0657142857142857
"5",0,0,0,0,0,0.0769230769230769,0.164405020906805,0.0657142857142857
"6",0,0,0,0,0,0.0769230769230769,0.164405020906805,0.0657142857142857
"7",0,0,0,0,0,0.0769230769230769,0.164405020906805,0.0657142857142857
"8",0,0,0,0,0,0.0769230769230769,0.164405020906805,0.0657142857142857
"9",0,0,0,0,0,0.0769230769230769,0.164405020906805,0.0657142857142857
"10",0,0,0,0,0,0.0769230769230769,0.164405020906805,0.0657142857142857
"11",0,0,0,0,0,0.0769230769230769,0.164405020906805,0.0657142857142857
"12",0,0,0,0,0,0.0769230769230769,0.164405020906805,0.0657142857142857
"13",0,0,0,0,0,0.0769230769230769,0.164405020906805,0.0657142857142857
