"no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
0,0,9,0,2,1,9,1998,144,0,33,0,0,0,0,0,0.0196078431372549,0.0383467480369057,374
29,4,820,0,497,2,7,99988,42514,0,5,48,48,48,5,0.00886524822695036,0.021551724137931,0.911700014069255,379
142,18.9225,594,0,106,1,6,827963,284527,0,8,18,18,18,0,0.065359477124183,0.0214224507283633,0.294030994578136,381
3,0,9,0,6,1,7,1054,29,0,21,0,0,0,0,0,0.0196078431372549,0.0383467480369057,570
0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0.0196078431372549,0.0383467480369057,760
108,32.5794,1107,0,128,1,8,205661,44950,0,13,20,20,20,0,0.0736842105263158,0.0214408233276158,1,1153
41,3.1282,1008,0,49,4,6,394986,37660,0,9,48,48,48,3,0.0124113475177305,0.021505376344086,0.735653530899859,1159
1,0,0,0,0,4,10,0,0,0,34,0,0,0,0,0,0.0196078431372549,0.0383467480369057,1162
10,1.3,0,0,0,3,6,0,0,0,22,0,0,0,0,0,0.0196078431372549,0.0383467480369057,1191
0,0,0,0,0,3,8,0,0,0,24,0,0,0,0,0,0.0196078431372549,0.0383467480369057,1200
1,0,3,0,0,1,10,30,26,0,51,8,8,8,4,0.214285714285714,0.021551724137931,0.00316901724277093,1215
0,0,0,0,0,2,8,0,0,0,50,0,0,0,0,0,0.0196078431372549,0.0383467480369057,1218
3,2.3333,7,0,8,1,9,359,17,0,40,0,0,0,0,0,0.0196078431372549,0.0383467480369057,1518
0,0,2,0,0,1,10,2280,147,0,37,6,6,6,1,0.4,0.0214316330904415,0.015552669784014,1998
1,0,1,0,0,3,8,3,3,0,48,0,0,0,0,0,0.0196078431372549,0.0383467480369057,2140
4,0,2,0,1,1,6,2908,564,0,27,0,0,0,0,0,0.0196078431372549,0.0383467480369057,2681
0,0,5,0,2,2,10,285,202,0,7,0,0,0,0,0,0.0196078431372549,0.0383467480369057,2705
29,0.3448,0,0,0,13,0,0,0,0,28,0,0,0,0,0,0.0196078431372549,0.0383467480369057,378243
4,0,0,0,3,113,0,0,0,0,19,0,0,0,0,0,0.0196078431372549,0.0383467480369057,378342
9,21.2222,0,0,54,2,0,0,0,0,2,0,0,0,0,0,0.0196078431372549,0.0383467480369057,380822
0,0,0,0,89,1,0,0,0,0,3,0,0,0,0,0,0.0196078431372549,0.0383467480369057,380823
3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0.0196078431372549,0.0383467480369057,381102
1,185,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0.0196078431372549,0.0383467480369057,381452
1,0,0,0,33,1,0,0,0,0,10,0,0,0,0,0,0.0196078431372549,0.0383467480369057,382978
9,0.1111,0,0,271,2,0,0,0,0,11,0,0,0,0,0,0.0196078431372549,0.0383467480369057,384619
57,12.1754,0,0,192,2,0,0,0,0,14,0,0,0,0,0,0.0196078431372549,0.0383467480369057,384622
7,0,0,0,14,1,0,0,0,0,17,0,0,0,0,0,0.0196078431372549,0.0383467480369057,384636
1,0,0,0,1,1,0,0,0,0,18,0,0,0,0,0,0.0196078431372549,0.0383467480369057,384640
6,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0.0196078431372549,0.0383467480369057,384653
1,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0.0196078431372549,0.0383467480369057,384662
0,0,0,0,0,2,0,0,0,0,26,0,0,0,0,0,0.0196078431372549,0.0383467480369057,384676
10,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0.0196078431372549,0.0383467480369057,384682
0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0.0196078431372549,0.0383467480369057,384687
0,0,0,0,1,1,0,0,0,0,31,0,0,0,0,0,0.0196078431372549,0.0383467480369057,385155
0,0,0,0,0,1,0,0,0,0,35,0,0,0,0,0,0.0196078431372549,0.0383467480369057,386289
0,0,0,0,0,1,0,0,0,0,38,0,0,0,0,0,0.0196078431372549,0.0383467480369057,388709
16,2.5,0,0,1,1,0,0,0,0,41,0,0,0,0,0,0.0196078431372549,0.0383467480369057,389608
0,0,0,0,0,1,0,0,0,0,43,0,0,0,0,0,0.0196078431372549,0.0383467480369057,389620
1,0,0,0,0,1,0,0,0,0,44,0,0,0,0,0,0.0196078431372549,0.0383467480369057,389629
16,7.5,0,0,0,1,0,0,0,0,46,0,0,0,0,0,0.0196078431372549,0.0383467480369057,389634
0,0,0,0,0,1,0,0,0,0,49,0,0,0,0,0,0.0196078431372549,0.0383467480369057,391040
97,28.1959,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0.0196078431372549,0.0383467480369057,433507
49,33.6531,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0.0196078431372549,0.0383467480369057,443331
14,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0.0196078431372549,0.0383467480369057,447370
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0.0196078431372549,0.0383467480369057,447375
1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0.0196078431372549,0.0383467480369057,447443
1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0.0196078431372549,0.0383467480369057,447615
1,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0.0196078431372549,0.0383467480369057,447743
1,1965,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0.0196078431372549,0.0383467480369057,447924
0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0.0196078431372549,0.0383467480369057,447928
3,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0.0196078431372549,0.0383467480369057,447934
