"no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
1095,35.6864,5803,0,444,3,9,731130,482399,0,64,66,66,66,0,0.407459207459207,0.00461744784151289,0.0917135381309978,659
417,83.1703,1729,0,615,5,10,525713,465086,0,106,62,62,62,0,0.432575356953993,0.00464814245189514,0.325123248444733,663
463,63.0907,444,0,146,3,8,52229,39365,0,92,60,60,60,92.6237804905198,0.432768361581921,0.00465673686012669,0.0386688452629864,665
40,46.625,424,0,174,4,9,15813,10426,0,104,34,34,34,154.699842331,0.338680926916221,0.00465490390703883,0.0205510908361123,668
99,104.7677,1105,4,332,13,8,45273,39072,4,8,84,84,84,315.540453957947,0.259896729776248,0.00465801280953523,0.782201731433444,670
19,6.3158,682,25,113,3,6,24564,17902,25,10,86,86,86,242.374153910236,0.106155950752394,0.00465562097768041,0.0526876497336962,671
12,60.0833,198,206,21,5,7,11295,4164,177,29,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,677
53,24.4717,910,0,0,2,8,30090,26213,0,81,62,62,62,0,0.387096774193548,0.00464084627196724,0.780419446781451,693
165,174.4286,210,0,26,3,10,22085,11102,0,66,32,32,32,8,0.483870967741935,0.00463112730492228,0.0167029156555641,721
394,34.368,637,0,47,3,9,72006,47144,0,69,40,40,40,9.33333333333333,0.466666666666667,0.00464774533089555,0.00848481242290074,724
2,0,29,0,120,3,7,4248,3037,0,46,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,735
407,44.0393,592,0,67,4,6,27032,44378,0,160,46,46,46,46.2661490255547,0.392270531400966,0.00465331120729475,0.0114277527237474,738
30,112.0333,371,0,19,1,7,65972,26285,0,127,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,743
212,24.4906,782,0,52,3,8,91113,66241,0,130,64,64,64,14.4322856503425,0.420634920634921,0.00465187870910366,0.434330148240372,750
406,9.1872,2079,0,174,3,9,191260,35365,0,150,100,100,100,264.111799280621,0.19030303030303,0.00465641798199062,0.192352268461129,754
782,22.7199,519,0,117,3,6,57819,14865,0,19,46,46,46,42.0603174603175,0.415458937198068,0.00465092420019493,0.0140871011885483,756
142,3.4718,275,2,23,4,8,139685,69607,2,9,18,18,18,15.5914284401973,0.274509803921569,0.00465737474744016,0.000375103696757011,758
94,50.9681,58,0,6,2,9,1351,753,0,151,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,759
212,41.0142,397,16,195,1,6,33005,13765,12,45,26,26,26,0,0.344615384615385,0.00465076515345815,0.00299047359259441,760
51,104.6078,665,0,190,2,10,62519,33058,0,122,92,92,92,222.171090182196,0.217869087434305,0.00465809257959002,0.0295702720071574,765
46,5.7609,171,2,17,4,10,18107,5764,2,184,16,16,16,25.9027027427239,0.416666666666667,0.00465538192958735,0.000173574445435341,771
1,641,3,1,0,4,9,25,5,0,163,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,797
2,0,23,40,7,3,9,843,352,37,30,4,4,4,0,0.333333333333333,0.00465538192958735,2.11207021062674e-05,804
2,0,9,10,0,2,10,139,38,0,233,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,823
4,40.25,55,139,0,2,10,9316,13944,128,205,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,824
0,0,8,26,0,2,8,1374,35,9,28,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,826
0,0,9,0,0,2,7,234,79,0,219,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,831
2,0,15,49,0,1,8,315,108,34,35,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,832
0,0,2,0,0,2,10,2,2,0,182,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,872
0,0,14,22,0,2,10,230564,5480735,14,21,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,873
0,0,4,9,0,1,9,23,6,7,252,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,874
0,0,1,0,0,3,6,78,7,0,250,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,875
1,0,22,67,0,5,7,6386,2767,57,164,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,876
0,0,3,7,0,2,6,19,27,6,238,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,884
1,0,4,22,0,1,8,1690,611,17,251,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,893
0,0,5,8,0,4,7,50,26,7,158,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,909
1,16,6,43,3,5,8,705,207,36,192,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,916
77,10.3766,0,0,11,2,10,0,0,0,108,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,1377
253,171.9091,440,0,0,4,6,103417,69791,0,49,66,66,66,63.9207889125799,0.38974358974359,0.00464449149648248,0.00899872719675885,1439
285,316.6175,649,0,13,3,9,96760,64259,0,76,14,14,14,0,0.461538461538462,0.00394300044938608,0.100651583226871,1445
734,21.3896,1825,0,86,3,6,174503,172949,0,82,62,62,62,0.166666666666667,0.396615547329455,0.00464925475181184,0.387224201080121,1448
341,13.3607,2386,0,110,4,8,127581,153195,0,80,70,70,70,46.7365079365079,0.363561076604555,0.00464758650149509,0.547605543155601,1449
63,3.0952,131,0,18,2,7,41599,32382,0,136,14,14,14,0,0.461538461538462,0.00424847320494197,0.0486348675785576,1456
1,0,1,0,0,2,8,292,18,0,207,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,1460
5,0.2,25,0,3,1,9,1213,326,0,206,20,20,20,0,0.2,0.00465331120729475,0.00052365741049016,1463
0,0,1,0,3,1,10,38,9,0,272,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,1482
1,0,0,4,7,2,7,0,0,0,1,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,1539
904,45.4546,2786,0,0,2,8,829921,903585,0,47,14,14,14,0,0.461538461538462,0.00322668659620153,0.0296301750426993,1644
575,11.6748,1094,0,105,4,9,149067,75861,0,38,14,14,14,0,0.461538461538462,0.0037222032158741,0.0184676460804314,1645
304,156.5921,346,0,34,3,7,7776,2489,0,144,8,8,8,0,0.428571428571429,0.00432769566116689,0.00131228801968571,1652
320,37.625,395,0,132,5,8,37333,16256,0,5,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,1653
1,0,22,0,1,3,9,585,195,0,95,10,10,10,118.715428102543,0.444444444444444,0.0046535500427716,0.00446442178387607,1702
197,93.7513,135,0,16,3,6,3413,987,0,119,10,10,10,0,0.444444444444444,0.00465434633812457,0.00334792902814698,1972
37,16.6486,54,2,0,2,8,7726,3393,2,204,14,14,14,160.078548167244,0.21978021978022,0.00465761400023973,0.000274928804027647,1977
9,1,27,130,0,1,6,3446,596,106,273,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2076
31,32.2903,1,0,12,3,7,24,28,0,67,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2126
5,56.2,117,0,7,4,10,3286,2591,0,83,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2129
0,0,0,0,0,3,7,0,0,0,4,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2282
104,2.1923,316,0,52,2,9,71806,44771,0,97,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2342
9,3.3333,2,0,0,6,9,5,5,0,269,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2346
0,0,7,9,0,1,10,64,11,6,234,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2350
13,35.5385,126,0,15,4,9,117382,64645,0,61,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2393
168,30.4583,302,0,0,2,8,29311,34528,0,93,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2394
29,3.1724,6,0,0,2,9,1937,995,0,78,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2396
2,0,2,0,0,1,7,181,23,0,248,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2407
6,37.6667,64,93,3,1,10,4072,867,73,231,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2418
6,212.5,14,47,0,2,7,193,68,24,237,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2421
0,0,1,2,0,4,10,65,2,2,254,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2475
1,0,0,0,0,3,10,0,0,0,141,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2569
0,0,0,0,0,4,7,0,0,0,115,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2585
1,0,0,0,0,2,8,0,0,0,148,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2699
1,0,0,0,1,1,9,0,0,0,202,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2710
2,367,0,0,0,4,10,0,0,0,197,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2735
16,19.5625,2,1,0,4,8,78,12,1,157,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,2793
0,0,2,7,0,2,8,170,50,6,232,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,3055
12,24,221,0,75,5,8,32408,14944,0,140,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,3107
1,322,2,0,1,1,6,558,97,0,180,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,3111
26,57.8077,2,12,14,2,8,760,29,10,198,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,3162
178,115.118,0,0,0,13,0,0,0,0,174,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,378243
0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,378330
405,12.9936,0,0,0,2,0,0,0,0,34,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,378767
1,0,0,0,0,2,0,0,0,0,40,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379028
1,0,0,0,0,3,0,0,0,0,41,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379031
1,0,0,0,0,2,0,0,0,0,42,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379033
0,0,0,0,0,2,0,0,0,0,43,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379041
0,0,0,0,0,2,0,0,0,0,44,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379044
844,27.9609,0,0,21,2,0,0,0,0,50,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379589
320,36.1937,0,0,14,2,0,0,0,0,51,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379590
20,734.35,0,0,0,2,0,0,0,0,52,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379591
183,31.3552,0,0,4,2,0,0,0,0,53,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379593
1,0,0,0,24,3,0,0,0,0,55,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379605
4,0,0,0,37,1,0,0,0,0,57,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379606
422,18.8886,0,0,2,2,0,0,0,0,58,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379607
180,8.7849,0,0,40,3,0,0,0,0,59,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379608
4,52.75,0,0,0,2,0,0,0,0,60,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379609
15,11.4667,0,0,0,2,0,0,0,0,70,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379630
103,5.3981,0,0,1,2,0,0,0,0,71,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379632
5,0,0,0,0,2,0,0,0,0,72,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379633
58,0,0,0,4,2,0,0,0,0,73,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379634
76,25.3289,0,0,16,2,0,0,0,0,74,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379635
31,14.7419,0,0,13,3,0,0,0,0,75,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379637
13,7.3077,0,0,0,1,0,0,0,0,77,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379642
130,61.6077,0,0,2,2,0,0,0,0,84,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379670
0,0,0,0,9,1,0,0,0,0,85,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379673
49,19.3265,0,0,3,1,0,0,0,0,86,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379684
236,77.6907,0,0,74,6,0,0,0,0,87,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379690
18,80.7222,0,0,0,1,0,0,0,0,89,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379701
3,0,0,0,0,3,0,0,0,0,90,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379704
0,0,0,0,0,1,0,0,0,0,91,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379720
0,0,0,0,0,2,0,0,0,0,94,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379767
1,103,0,0,0,1,0,0,0,0,96,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379793
1,0,0,0,0,1,0,0,0,0,99,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379807
439,47.2096,0,0,49,2,0,0,0,0,102,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379837
12,0.0833,0,0,0,1,0,0,0,0,103,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379845
5,20.6,0,0,20,2,0,0,0,0,105,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379862
35,73.6857,0,0,0,2,0,0,0,0,109,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379890
8,0,0,0,1,1,0,0,0,0,110,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379900
3,18.3333,0,0,9,2,0,0,0,0,112,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379923
4,0,0,0,0,2,0,0,0,0,113,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,379924
3,42.3333,0,0,1,1,0,0,0,0,117,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,380112
0,0,0,0,0,2,0,0,0,0,118,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,380169
2,24,0,0,0,1,0,0,0,0,123,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,380730
0,0,0,0,57,2,0,0,0,0,124,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,380731
0,0,0,0,0,1,0,0,0,0,125,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,380752
3,0,0,0,0,2,0,0,0,0,129,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,381084
2,1,0,0,0,1,0,0,0,0,132,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,381114
0,0,0,0,0,1,0,0,0,0,133,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,381160
1,0,0,0,3,2,0,0,0,0,134,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,381162
1,0,0,0,39,1,0,0,0,0,137,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,381254
0,0,0,0,0,2,0,0,0,0,138,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,381341
3,64.6667,0,0,0,2,0,0,0,0,139,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,381354
0,0,0,0,0,1,0,0,0,0,145,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,381698
1,0,0,0,0,1,0,0,0,0,152,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,382201
19,44.1053,0,0,6,1,0,0,0,0,156,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,382374
2,0,0,0,18,2,0,0,0,0,159,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,382655
6,0,0,0,0,2,0,0,0,0,165,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,383026
0,0,0,0,0,2,0,0,0,0,166,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,383224
1,1588,0,0,0,1,0,0,0,0,167,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,383609
2,746.5,0,0,0,2,0,0,0,0,168,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,383631
0,0,0,0,3,2,0,0,0,0,169,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,383989
0,0,0,0,1,1,0,0,0,0,176,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,385083
1,8,0,0,0,1,0,0,0,0,185,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,386086
1,438,0,0,5,2,0,0,0,0,186,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,386146
30,73.6,0,0,0,2,0,0,0,0,188,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,386882
9,50.5556,0,0,1,2,0,0,0,0,189,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,387140
8,96.625,0,0,0,1,0,0,0,0,190,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,387887
1,0,0,0,0,1,0,0,0,0,191,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,388507
607,238.7002,0,0,0,2,0,0,0,0,195,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,388687
6,78.8333,0,0,29,3,0,0,0,0,199,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,391200
5,210.8,0,0,67,4,0,0,0,0,200,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,391542
41,9.2195,0,0,1,2,0,0,0,0,203,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,395073
4,272,0,0,0,1,0,0,0,0,208,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,395937
0,0,0,0,5,1,0,0,0,0,212,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,398471
19,4.3158,0,0,0,1,0,0,0,0,213,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,398473
1,0,0,0,0,1,0,0,0,0,214,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,398664
0,0,0,0,0,1,0,0,0,0,215,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,398674
1,0,0,0,13,1,0,0,0,0,216,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,398750
6,397.6667,0,0,1,1,0,0,0,0,217,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,398764
2,0,0,0,0,1,0,0,0,0,222,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,400331
0,0,0,0,0,2,0,0,0,0,223,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,400613
1,0,0,0,0,2,0,0,0,0,268,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,400664
1,572,0,0,0,1,0,0,0,0,224,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,401095
1254,115.9657,0,0,0,1,0,0,0,0,226,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,401620
10,0,0,0,0,1,0,0,0,0,227,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,401752
13,136.4615,0,0,31,2,0,0,0,0,228,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,401938
1,0,0,0,0,2,0,0,0,0,230,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,404802
17,7.1765,0,0,0,1,0,0,0,0,235,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,405939
4,40.25,0,0,0,2,0,0,0,0,236,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,406141
2,10,0,0,3,2,0,0,0,0,239,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,407495
0,0,0,0,53,3,0,0,0,0,240,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,407966
3,18,0,0,0,2,0,0,0,0,242,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,410523
3,0,0,0,0,2,0,0,0,0,243,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,410752
1,0,0,0,0,1,0,0,0,0,244,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,411004
5,0,0,0,0,1,0,0,0,0,245,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,411260
3,349,0,0,0,1,0,0,0,0,246,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,411575
0,0,0,0,0,1,0,0,0,0,249,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,412675
1,0,0,0,0,1,0,0,0,0,256,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,415726
1,0,0,0,0,2,0,0,0,0,259,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,416115
44,1.2727,0,0,0,1,0,0,0,0,261,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,417966
1,0,0,0,0,1,0,0,0,0,263,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,418349
8,0.125,0,0,0,1,0,0,0,0,265,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,418500
3,0,0,0,0,1,0,0,0,0,266,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,419151
0,0,0,0,0,1,0,0,0,0,270,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,421643
1,4,0,0,0,1,0,0,0,0,271,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,422276
2,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,432588
1,1154,0,0,0,1,0,0,0,0,88,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,432589
3,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,432608
10,1.3,0,0,0,1,0,0,0,0,170,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,432683
