"no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
13,51.2308,2301,0,0,5,8,4628563,2444116,0,2,10,10,10,1,0,0.0142857142857143,1,547
2,7.5,2,0,0,3,10,25,3,0,1,2,2,2,0,0,0.0116731517509728,0.00971674786369629,1320
2,0,269,0,0,2,8,158880,57754,0,3,4,4,4,0,0,0.00813008130081301,0.468426603774974,3089
47,0.9149,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0.25,0.195012684252909,384477
