"no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
1,0,0,0,0,3,6,0,0,0,4,0,0,0,0,0,0.0149253731343284,0.00483535550222406,199
107,158.8972,2618,0,1224,7,9,1177958,937536,0,5,16,16,16,0,0.133333333333333,0.0161369193154034,0.650081021495537,273
275,16.326,0,0,149,4,8,0,0,0,1,0,0,0,0,0,0.0149253731343284,0.00483535550222406,300
0,0,0,0,0,1,9,0,0,0,28,0,0,0,0,0,0.0149253731343284,0.00483535550222406,370
1,0,0,0,0,3,10,0,0,0,9,0,0,0,0,0,0.0149253731343284,0.00483535550222406,413
715,48.6807,2663,0,16,5,7,441661,125351,0,7,44,44,44,8,0.0169133192389006,0.0162962962962963,1,460
1,0,1,0,278,1,9,8,8,0,21,10,10,10,6,0.266666666666667,0.0162802170695609,0.00785226182030673,462
494,74.8866,174,0,203,2,6,18580,9313,0,2,14,14,14,0,0.175824175824176,0.0162721893491124,0.15199887040489,611
0,0,0,0,0,4,9,0,0,0,13,0,0,0,0,0,0.0149253731343284,0.00483535550222406,668
4,0,0,0,0,1,7,0,0,0,23,0,0,0,0,0,0.0149253731343284,0.00483535550222406,829
74,84.7838,0,0,2,1,9,0,0,0,51,0,0,0,0,0,0.0149253731343284,0.00483535550222406,1463
51,51.1569,40,0,24,1,9,15043,14741,0,6,0,0,0,0,0,0.0149253731343284,0.00483535550222406,1587
15,5.3333,1973,0,68,3,7,295763,276743,0,26,20,20,20,6,0.0631578947368421,0.0162762022194821,0.150971392364033,1626
5,98,0,0,2,1,9,0,0,0,54,0,0,0,0,0,0.0149253731343284,0.00483535550222406,1633
0,0,22,0,1,3,9,1300,1118,0,66,10,10,10,2,0.133333333333333,0.0162842339008142,0.0312685029149437,2313
1,0,0,0,1,3,10,0,0,0,31,0,0,0,0,0,0.0149253731343284,0.00483535550222406,2569
1,0,0,0,0,1,8,0,0,0,8,0,0,0,0,0,0.0149253731343284,0.00483535550222406,2967
0,0,0,0,19,1,0,0,0,0,29,0,0,0,0,0,0.0149253731343284,0.00483535550222406,194325
