"no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
34,23.4706,97,0,4,5,7,16769,12855,0,1,18,18,18,0,0,0.0706521739130435,1,348
1,0,7,0,15,1,7,4437,969,0,13,6,6,6,0,0,0.0706521739130435,0.255405182857872,1799
1,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0.0714285714285714,0.127095967605647,378243
0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0.0714285714285714,0.127095967605647,382553
0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0714285714285714,0.127095967605647,382554
0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0.0714285714285714,0.127095967605647,382555
0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0.0714285714285714,0.127095967605647,382556
1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0.0714285714285714,0.127095967605647,382563
0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0.0714285714285714,0.127095967605647,382566
0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0.0714285714285714,0.127095967605647,382571
0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0.0714285714285714,0.127095967605647,382575
1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0.0714285714285714,0.127095967605647,382583
0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0.0714285714285714,0.127095967605647,382603
2,63,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0.0714285714285714,0.127095967605647,382620
