"no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
1,0,3,0,69,4,9,54,70,0,22,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,200
198,16.2778,10960,0,1453,7,9,1239079,864043,0,3,4,4,4,0,0.333333333333333,0.044806517311609,0.999816006897722,273
2,185,0,0,129,4,8,0,0,0,1,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,300
8,51.25,1,0,72,3,10,2,3,0,4,2,2,2,0,0,0.0442655935613682,0,371
18,10.7778,371,0,312,1,9,125525,10926,0,11,18,18,18,11,0.065359477124183,0.0465116279069767,0.00114918394035423,462
11,27,71,0,17,4,6,11335,11127,0,20,6,6,6,6,0.266666666666667,0.0440881763527054,1.40704520849273e-05,465
13,1.9231,199,0,0,1,8,2444,2346,0,16,4,4,4,0,0.333333333333333,0.0209324452901998,1.13340145384456e-05,1073
3,161.6667,0,0,74,3,10,0,0,0,2,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,1082
1,0,747,0,108,3,7,1476,1439,0,15,16,16,16,12,0.0333333333333333,0.0467091295116773,1,1626
2,0,35,0,0,1,7,1072,1043,0,18,10,10,10,14,0.133333333333333,0.0467091295116773,0.000194831252377033,1632
1,3,8,0,281,1,7,139,139,0,13,4,4,4,0,0.333333333333333,0.0455486542443064,0,1822
0,0,0,0,0,1,9,0,0,0,19,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,2034
0,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,309802
0,0,0,0,166,1,0,0,0,0,5,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,380752
0,0,0,0,13,1,0,0,0,0,6,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,380768
0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,380770
1,0,0,0,49,3,0,0,0,0,8,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,380789
0,0,0,0,12,2,0,0,0,0,9,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,380797
0,0,0,0,20,2,0,0,0,0,10,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,380805
0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,381265
0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,433088
0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,433504
127,2.0472,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0.0434782608695652,1.92990894307609e-05,446983
