"no_of_review_by_the_author_got_merged","AVG_Merge_Time","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
185,0,195,246,1117,5,7,32320,13456,213,2,4,4,4,0,0.333333333333333,0.00387596899224806,0.700517523957491,198
792,0,363,1153,626,9,8,40958,18928,1070,3,10,10,10,9,0.0888888888888889,0.0172413793103448,0.953031709571345,438
0,0,3,10,58,13,8,39,4,0,7,4,4,4,4,0.333333333333333,0.0163934426229508,0.00988468307437034,670
943,0,457,1212,593,4,6,135525,95228,1091,1,6,6,6,0,0.266666666666667,0.0158730158730159,1,1307
0,0,1,7,8,1,10,6,2,0,6,2,2,2,0,0,0.0168539325842697,0.00105242541992142,2042
3,0,2,3,11,3,8,313,104,3,4,2,2,2,0,0,0.0142857142857143,0.016329414931604,2245
0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0.142857142857143,0.104826437510597,378243
