"no_of_review_by_the_author_got_merged","AVG_Merge_Time","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
0,0,0,0,32,6,0,0,0,0,23,0,0,0,0,0,0.0131578947368421,0.181374896149491,379690
0,0,0,0,6,1,0,0,0,0,29,0,0,0,0,0,0.0131578947368421,0.181374896149491,380118
0,0,0,0,31,1,0,0,0,0,32,0,0,0,0,0,0.0131578947368421,0.181374896149491,381082
0,0,0,0,0,2,0,0,0,0,33,0,0,0,0,0,0.0131578947368421,0.181374896149491,381084
0,0,0,0,4,1,0,0,0,0,35,0,0,0,0,0,0.0131578947368421,0.181374896149491,381114
0,0,0,0,17,2,0,0,0,0,37,0,0,0,0,0,0.0131578947368421,0.181374896149491,381295
0,0,0,0,22,2,0,0,0,0,44,0,0,0,0,0,0.0131578947368421,0.181374896149491,382758
0,0,0,0,10,1,0,0,0,0,45,0,0,0,0,0,0.0131578947368421,0.181374896149491,382814
0,0,0,0,0,2,0,0,0,0,49,0,0,0,0,0,0.0131578947368421,0.181374896149491,383631
0,0,0,0,0,1,0,0,0,0,58,0,0,0,0,0,0.0131578947368421,0.181374896149491,389171
0,0,0,0,34,1,0,0,0,0,60,0,0,0,0,0,0.0131578947368421,0.181374896149491,389186
0,0,0,0,0,1,0,0,0,0,62,0,0,0,0,0,0.0131578947368421,0.181374896149491,395937
0,0,0,0,0,2,0,0,0,0,63,0,0,0,0,0,0.0131578947368421,0.181374896149491,395939
0,0,0,0,17,1,0,0,0,0,64,0,0,0,0,0,0.0131578947368421,0.181374896149491,395960
0,0,0,0,0,1,0,0,0,0,66,0,0,0,0,0,0.0131578947368421,0.181374896149491,401620
0,0,0,0,0,2,0,0,0,0,67,0,0,0,0,0,0.0131578947368421,0.181374896149491,404802
0,0,0,0,0,2,0,0,0,0,68,0,0,0,0,0,0.0131578947368421,0.181374896149491,405723
0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0.0131578947368421,0.181374896149491,432588
0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0.0131578947368421,0.181374896149491,432589
0,0,0,0,0,1,0,0,0,0,41,0,0,0,0,0,0.0131578947368421,0.181374896149491,432600
0,0,0,0,0,1,0,0,0,0,43,0,0,0,0,0,0.0131578947368421,0.181374896149491,432620
0,0,0,0,0,1,0,0,0,0,74,0,0,0,0,0,0.0131578947368421,0.181374896149491,432641
0,0,0,0,0,1,0,0,0,0,65,0,0,0,0,0,0.0131578947368421,0.181374896149491,432896
0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0.0131578947368421,0.181374896149491,433146
0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0.0131578947368421,0.181374896149491,433641
0,0,0,0,0,1,0,0,0,0,69,0,0,0,0,0,0.0131578947368421,0.181374896149491,433703
0,0,0,0,0,1,0,0,0,0,57,0,0,0,0,0,0.0131578947368421,0.181374896149491,433973
0,0,0,0,0,1,0,0,0,0,56,0,0,0,0,0,0.0131578947368421,0.181374896149491,434003
