"no_of_review_by_the_author_got_merged","AVG_Merge_Time","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
349,0,3310,389,401,6,9,372489,193138,351,1,2,2,2,0,0,0.028735632183908,1,526
0,0,2,0,1,1,9,24,48,0,3,0,0,0,0,0,0.166666666666667,0.499998588031229,2685
19,0,17,28,0,3,8,820,200,19,4,2,2,2,0,0,0.028735632183908,0.999994693691689,2687
0,0,2,0,0,2,8,7655,974,0,5,0,0,0,0,0,0.166666666666667,0.499998588031229,2690
0,0,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0.166666666666667,0.499998588031229,378243
0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.166666666666667,0.499998588031229,447881
