"no_of_review_by_the_author_got_merged","AVG_Merge_Time","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
19,0,15,171,0,7,9,6724,1743,146,1,8,8,8,6,0.214285714285714,0.0346820809248555,0.117602262273687,259
165,0,15,181,0,3,10,3768,1375,165,9,6,6,6,0,0.4,0.0134529147982063,0.938708048026203,1555
163,0,78,794,0,5,6,25726,29541,768,2,6,6,6,0,0.4,0.0269662921348315,1,2073
119,0,12,138,0,1,6,2622,992,119,5,6,6,6,0,0.4,0.0287081339712919,0.857691719369471,2075
0,0,67,284,0,4,7,2424,1280,271,3,2,2,2,0,0,0.0338028169014084,0,2318
0,0,37,429,0,4,7,15029,10019,419,4,0,0,0,0,0,0.0769230769230769,0.00532674137356962,2319
0,0,0,0,0,3,6,0,0,0,11,0,0,0,0,0,0.0769230769230769,0.00532674137356962,2929
0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0.0769230769230769,0.00532674137356962,194327
0,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0.0769230769230769,0.00532674137356962,378243
0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0.0769230769230769,0.00532674137356962,432726
0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0.0769230769230769,0.00532674137356962,432937
0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0.0769230769230769,0.00532674137356962,434498
0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0.0769230769230769,0.00532674137356962,443382
