"no_of_review_by_the_author_got_merged","AVG_Merge_Time","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
0,0,0,0,1,4,7,0,0,0,7,0,0,0,0,0,0.0119047619047619,0.00250825472364076,1549
0,0,0,0,36,1,8,0,0,0,13,0,0,0,0,0,0.0119047619047619,0.00250825472364076,1551
0,0,0,0,1,1,9,0,0,0,36,0,0,0,0,0,0.0119047619047619,0.00250825472364076,1558
0,0,0,0,0,2,8,0,0,0,46,0,0,0,0,0,0.0119047619047619,0.00250825472364076,2134
0,0,0,0,12,3,8,0,0,0,56,0,0,0,0,0,0.0119047619047619,0.00250825472364076,2151
0,0,0,0,0,4,9,0,0,0,27,0,0,0,0,0,0.0119047619047619,0.00250825472364076,2235
0,0,0,0,0,3,7,0,0,0,9,0,0,0,0,0,0.0119047619047619,0.00250825472364076,2282
0,0,0,0,1,6,8,0,0,0,18,0,0,0,0,0,0.0119047619047619,0.00250825472364076,2340
0,0,0,0,0,2,8,0,0,0,39,0,0,0,0,0,0.0119047619047619,0.00250825472364076,2759
0,0,0,0,11,7,6,0,0,0,53,0,0,0,0,0,0.0119047619047619,0.00250825472364076,3080
0,0,0,0,0,1,9,0,0,0,25,0,0,0,0,0,0.0119047619047619,0.00250825472364076,3217
0,0,0,0,1,4,10,0,0,0,11,0,0,0,0,0,0.0119047619047619,0.00250825472364076,3295
0,0,0,0,3,3,8,0,0,0,34,0,0,0,0,0,0.0119047619047619,0.00250825472364076,3402
0,0,0,0,0,2,0,0,0,0,48,0,0,0,0,0,0.0119047619047619,0.00250825472364076,309805
0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378235
0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378242
0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378243
0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378244
0,0,0,0,11,3,0,0,0,0,12,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378254
0,0,0,0,69,3,0,0,0,0,19,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378281
0,0,0,0,5,1,0,0,0,0,20,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378297
0,0,0,0,0,2,0,0,0,0,58,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378298
0,0,0,0,0,2,0,0,0,0,21,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378299
0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378300
0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378304
0,0,0,0,0,2,0,0,0,0,28,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378317
0,0,0,0,6,1,0,0,0,0,29,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378318
0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378328
0,0,0,0,0,2,0,0,0,0,31,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378330
0,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378357
0,0,0,0,0,3,0,0,0,0,35,0,0,0,0,0,0.0119047619047619,0.00250825472364076,378412
0,0,0,0,0,2,0,0,0,0,40,0,0,0,0,0,0.0119047619047619,0.00250825472364076,379185
0,0,0,0,0,2,0,0,0,0,41,0,0,0,0,0,0.0119047619047619,0.00250825472364076,379489
0,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0,0.0119047619047619,0.00250825472364076,379614
0,0,0,0,16,1,0,0,0,0,45,0,0,0,0,0,0.0119047619047619,0.00250825472364076,379790
0,0,0,0,0,2,0,0,0,0,50,0,0,0,0,0,0.0119047619047619,0.00250825472364076,381786
0,0,0,0,0,1,0,0,0,0,51,0,0,0,0,0,0.0119047619047619,0.00250825472364076,381797
0,0,0,0,0,2,0,0,0,0,52,0,0,0,0,0,0.0119047619047619,0.00250825472364076,381808
0,0,0,0,0,1,0,0,0,0,54,0,0,0,0,0,0.0119047619047619,0.00250825472364076,382290
0,0,0,0,0,4,0,0,0,0,61,0,0,0,0,0,0.0119047619047619,0.00250825472364076,382303
0,0,0,0,0,1,0,0,0,0,59,0,0,0,0,0,0.0119047619047619,0.00250825472364076,385869
0,0,0,0,0,1,0,0,0,0,60,0,0,0,0,0,0.0119047619047619,0.00250825472364076,386369
0,0,0,0,0,1,0,0,0,0,62,0,0,0,0,0,0.0119047619047619,0.00250825472364076,387826
0,0,0,0,0,1,0,0,0,0,63,0,0,0,0,0,0.0119047619047619,0.00250825472364076,387827
0,0,0,0,0,2,0,0,0,0,64,0,0,0,0,0,0.0119047619047619,0.00250825472364076,387832
0,0,0,0,0,1,0,0,0,0,65,0,0,0,0,0,0.0119047619047619,0.00250825472364076,387833
0,0,0,0,0,1,0,0,0,0,66,0,0,0,0,0,0.0119047619047619,0.00250825472364076,387871
0,0,0,0,1,1,0,0,0,0,67,0,0,0,0,0,0.0119047619047619,0.00250825472364076,387891
0,0,0,0,0,1,0,0,0,0,69,0,0,0,0,0,0.0119047619047619,0.00250825472364076,387900
0,0,0,0,0,2,0,0,0,0,71,0,0,0,0,0,0.0119047619047619,0.00250825472364076,387943
0,0,0,0,1,1,0,0,0,0,72,0,0,0,0,0,0.0119047619047619,0.00250825472364076,387989
0,0,0,0,0,2,0,0,0,0,84,0,0,0,0,0,0.0119047619047619,0.00250825472364076,401016
0,0,0,0,4,2,0,0,0,0,73,0,0,0,0,0,0.0119047619047619,0.00250825472364076,405861
0,0,0,0,7,1,0,0,0,0,74,0,0,0,0,0,0.0119047619047619,0.00250825472364076,406837
0,0,0,0,0,1,0,0,0,0,75,0,0,0,0,0,0.0119047619047619,0.00250825472364076,407624
0,0,0,0,2,1,0,0,0,0,76,0,0,0,0,0,0.0119047619047619,0.00250825472364076,411962
0,0,0,0,0,1,0,0,0,0,77,0,0,0,0,0,0.0119047619047619,0.00250825472364076,414745
0,0,0,0,5,2,0,0,0,0,78,0,0,0,0,0,0.0119047619047619,0.00250825472364076,414947
0,0,0,0,0,1,0,0,0,0,79,0,0,0,0,0,0.0119047619047619,0.00250825472364076,415023
0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0.0119047619047619,0.00250825472364076,415121
0,0,0,0,5,1,0,0,0,0,81,0,0,0,0,0,0.0119047619047619,0.00250825472364076,415355
0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0.0119047619047619,0.00250825472364076,446833
0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0.0119047619047619,0.00250825472364076,447267
0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0.0119047619047619,0.00250825472364076,447311
0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0.0119047619047619,0.00250825472364076,447751
