"no_of_review_by_the_author_got_merged","AVG_Merge_Time","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
0,0,403,0,186,3,6,81501,42832,0,32,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,23
0,0,0,0,69,6,6,0,0,0,107,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,24
6,0,7,20,0,1,10,224,101,14,179,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,29
97,0,72,300,5,2,9,8795,3051,249,146,6,6,6,2,0.266666666666667,0.00395274148780027,0.709916791075,32
0,0,11,0,14,2,10,2289,1369,0,175,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,33
0,0,461,0,22,2,6,83439,49728,0,39,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,177
0,0,343,0,18,5,9,24605,21961,0,62,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,179
0,0,332,0,114,3,6,37871,35544,0,63,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,182
0,0,1602,0,177,4,10,203324,158627,0,56,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,185
0,0,2315,0,167,2,10,315428,189390,0,48,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,189
0,0,6149,0,445,5,8,477065,419305,0,54,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,193
17,0,1408,37,305,3,7,210571,40349,35,31,6,6,6,44,0.266666666666667,0.0039539481335039,0.0480978332401468,197
25,0,122,29,4,3,6,7895,3196,27,12,2,2,2,0,0,0.00392524713182769,0.0141746632013405,199
0,0,1491,0,402,4,10,240300,149735,0,65,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,234
0,0,113,0,18,4,6,5573,11126,0,131,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,245
0,0,155,0,12,5,9,4761,13365,0,162,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,247
0,0,703,0,93,3,6,117911,105311,0,68,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,249
0,0,106,0,17,4,10,9244,7400,0,121,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,251
0,0,42,0,15,4,7,669,445,0,218,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,252
0,0,143,0,16,2,7,4666,2106,0,20,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,253
0,0,5,0,0,2,10,39,42,0,98,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,254
24,0,140,205,10,2,9,7630,2293,171,22,12,12,12,113,0.181818181818182,0.00397812033814023,0.0318439239717921,258
0,0,1,0,1,7,9,101,1,0,15,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,259
0,0,16,0,1,2,7,2626,2635,0,220,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,269
2,0,14,57,1,2,6,427,179,38,178,2,2,2,0,0,0.00393148803931488,0.0671168657517429,272
4,0,1514,79,771,7,9,127833,157888,71,25,4,4,4,0,0.333333333333333,0.00397410984322721,0.0299993063774341,273
3486,0,561,4568,187,5,8,15485789,8056998,3868,2,46,46,46,227,0.0231884057971014,0.0039791096742104,1,276
0,0,8,0,0,2,9,1210,46,0,177,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,278
67,0,19,140,88,3,6,2497,457,79,13,6,6,6,23,0.133333333333333,0.00397271678326785,0.211244958276692,286
0,0,858,0,486,2,7,35658,21055,0,24,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,319
0,0,14,0,11,3,7,271,70,0,194,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,320
0,0,0,0,0,3,7,0,0,0,126,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,369
0,0,48,61,0,1,9,6765,2046,56,16,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,410
73,0,5767,171,1034,4,6,333407,273428,156,18,2,2,2,0,0,0.00397109278049493,0.0111816795937929,411
0,0,468,0,167,2,7,4668,4183,0,37,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,412
0,0,4480,0,84,3,10,1104054,1373884,0,36,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,413
1,0,1181,43,268,3,6,123390,88475,30,3,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,415
3,0,1554,13,118,2,7,73160,35868,12,116,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,430
0,0,61,0,17,2,9,44117,6418,0,111,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,432
0,0,4438,0,348,1,10,352758,411979,0,27,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,443
0,0,0,0,0,5,7,0,0,0,33,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,460
0,0,0,0,6,2,6,0,0,0,181,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,478
0,0,33,3,100,1,6,1699,227,3,11,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,494
0,0,4,5,63,6,9,2030,1813,1,6,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,526
0,0,374,672,37,5,8,19269,289356,625,14,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,587
6,0,1548,70,0,5,9,84176,70134,62,17,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,610
0,0,5803,0,444,3,9,731130,482399,0,64,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,659
0,0,1729,0,615,5,10,525713,465086,0,106,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,663
0,0,444,0,146,3,8,52229,39365,0,92,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,665
0,0,424,0,174,4,9,15813,10426,0,104,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,668
0,0,1105,4,332,13,8,45273,39072,4,8,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,670
14,0,682,25,113,3,6,24564,17902,25,10,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,671
161,0,198,206,21,5,7,11295,4164,177,29,10,10,10,68,0.177777777777778,0.00397637565054675,0.265515779657916,677
0,0,910,0,0,2,8,30090,26213,0,81,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,693
0,0,210,0,26,3,10,22085,11102,0,66,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,721
