"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",22,22,22,14,0.354978354978355,0.0548780487804878,0.797231686689468,0.0732134023403149
"2",0,0,0,0,0,0.0526315789473684,0.00612914893846795,0.0349209918011237
"3",30,30,30,28,0.188505747126437,0.055045871559633,1,0.0964130149282264
"4",12,12,12,2.5,0.393939393939394,0.0501392757660167,0.0316912936853008,0.0367178283813381
"5",28,28,28,13.5,0.17989417989418,0.0542168674698795,0.502623335137277,0.0957457728602686
"6",0,0,0,0,0,0.0526315789473684,0.00612914893846795,0.0349209918011237
"7",14,14,14,0,0.417582417582418,0.0576923076923077,0.14417780405365,0.0411405675696282
"8",22,22,22,6,0.294372294372294,0.0364372469635627,0.563020370238338,0.074677493367472
"9",0,0,0,0,0,0.0526315789473684,0.00612914893846795,0.0349209918011237
"10",18,18,18,45,0.405228758169935,0.0602006688963211,0.0879704623401021,0.042338891716853
"11",8,8,8,1,0.285714285714286,0.0356435643564356,0.024933400436272,0.0371923814644426
"12",4,4,4,0.5,0,0.0524781341107872,0.000291588711343051,0.0349498002637542
"13",4,4,4,0.5,0,0.0524781341107872,0.000291589143702981,0.0349498002637542
"14",0,0,0,0,0,0.0526315789473684,0.00612914893846795,0.0349209918011237
"15",22,22,22,6,0.294372294372294,0.0364372469635627,0.563020370133093,0.074677493367472
"16",12,12,12,2.5,0.393939393939394,0.0501392757660167,0.0316912940797929,0.0367178283813381
"17",14,14,14,0,0.417582417582418,0.0576923076923077,0.144177804444558,0.0411405675696282
"18",28,28,28,13.5,0.17989417989418,0.0542168674698795,0.502623334677261,0.0957457728602686
"19",14,14,14,34,0.417582417582418,0.0594059405940594,0.117508426759042,0.0446954174607464
