"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"2",16,16,16,0,0.25,0.0416666666666667,0.0629270030089365,0.0340019182873043
"3",28,28,28,6,0.0793650793650794,0.0403458213256484,1,0.0624380530581852
"4",48,48,48,6.5,0.0265957446808511,0.0429447852760736,0.692544173475643,0.0403799049032443
"5",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"6",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"7",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"8",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"9",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"10",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"11",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"12",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"13",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"14",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"15",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"16",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"17",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"18",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"19",36,36,36,0,0.0476190476190476,0.0422960725075529,0.414876864229617,0.0336231758730044
"20",40,40,40,6.5,0.0384615384615385,0.0428134556574924,0.0113657735048459,0.0325918105843998
"21",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"22",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"23",2,2,2,0,0,0.0368421052631579,0.000240168582479486,0.0324358726643083
"24",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"25",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"26",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"27",48,48,48,6.5,0.0265957446808511,0.0429447852760736,0.692544173475483,0.0367992629657968
"28",0,0,0,0,0,0.0344827586206897,7.53605730016994e-06,0.0324318841162917
"29",26,26,26,0.5,0.0923076923076923,0.0426829268292683,0.666520265365965,0.0466604352216317
