"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",501,14,14,14,0,0.32967032967033,0.0670731707317073,0.167806352077225
"2",502,14,14,14,0,0.32967032967033,0.0597826086956522,0.486125915869955
"3",500,28,28,28,0,0.0793650793650794,0.0670731707317073,0.855190084103425
"4",498,14,14,14,0,0.32967032967033,0.01985559566787,1
"5",499,14,14,14,0,0.32967032967033,0.0632183908045977,0.330324877271562
"6",2080,0,0,0,0,0,0.0833333333333333,0.060486360849741
"7",2079,0,0,0,0,0,0.0833333333333333,0.060486360849741
"8",2081,0,0,0,0,0,0.0833333333333333,0.060486360849741
"9",503,14,14,14,4.9,0.32967032967033,0.0709677419354839,0.0850282158263431
"10",504,14,14,14,4.9,0.32967032967033,0.0709677419354839,0.0850282211163162
"11",425353,0,0,0,0,0,0.0833333333333333,0.060486360849741
"12",589,0,0,0,0,0,0.0833333333333333,0.060486360849741
