"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",527,24,24,24,9,0.036231884057971,0.0909090909090909,1
"2",378235,0,0,0,0,0,0.0909090909090909,7.02983578817571e-06
"3",378243,0,0,0,0,0,0.0909090909090909,7.02983578817571e-06
"4",415,10,10,10,5,0.222222222222222,0.1,0.0276898175899286
"5",535,0,0,0,0,0,0.0909090909090909,7.02983578817571e-06
"6",818,4,4,4,0,0,0.0645161290322581,0.00169761254888537
"7",1554,4,4,4,0,0,0.0869565217391304,0.000242287443603351
"8",199,6,6,6,0,0.4,0.0952380952380952,0.00650165887736539
"9",2913,0,0,0,0,0,0.0909090909090909,7.02983578817571e-06
"10",833,6,6,6,11,0.4,0.103092783505155,0.00108103164748595
"11",543,10,10,10,0,0.222222222222222,0.0980392156862745,0.347858700636484
