"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",415,126,126,126,101.258461538462,0.0467301587301587,0.111627906976744,0.218521934557043
"2",818,50,50,50,0,0.300408163265306,0.051948051948052,0.818698419356524
"3",526,30,30,30,13.0671428571429,0.418390804597701,0.106194690265487,0.0031894275190602
"4",1554,48,48,48,7.52666666666667,0.326241134751773,0.10762331838565,0.014423513105483
"5",1527,0,0,0,0,0,0.04,4.74597536456885e-07
"6",2249,50,50,50,0.82051282051282,0.300408163265306,0.106666666666667,0.0372097310908426
"7",197,48,48,48,26.0497696023783,0.326241134751773,0.104803493449782,0.0151557391854162
"8",832,52,52,52,0,0.277526395173454,0.0676056338028169,0.793047644016541
"9",432589,0,0,0,0,0,0.04,4.74597536456885e-07
"10",378243,0,0,0,0,0,0.04,4.74597536456885e-07
"11",838,50,50,50,0,0.300408163265306,0.0518358531317495,0.39588631065845
"12",550,46,46,46,0,0.355555555555556,0.0699708454810496,0.0532684346897442
"13",2241,50,50,50,0,0.300408163265306,0.0745341614906832,0.519869511714185
"14",2242,50,50,50,0,0.300408163265306,0.0321285140562249,1
"15",2253,44,44,44,0,0.361522198731501,0.0991735537190083,0.0118308320915075
"16",2244,56,56,56,19,0.238961038961039,0.0757097791798107,0.42268208213123
"17",2263,46,46,46,0,0.330434782608696,0.094488188976378,0.0676295776782136
"18",2256,50,50,50,0,0.300408163265306,0.102127659574468,0.0748684165459398
"19",2259,122,122,122,92.1506049988659,0.0463351849342907,0.111111111111111,0.0248363325810881
"20",2262,44,44,44,1.02239789196311,0.361522198731501,0.10126582278481,0.00988627842824005
"21",869,48,48,48,0,0.326241134751773,0.0948616600790514,0.0791451251977135
"22",2269,46,46,46,0,0.330434782608696,0.094488188976378,0.0453196331359095
"23",276,0,0,0,0,0,0.04,4.74597536456885e-07
"24",444,50,50,50,0,0.300408163265306,0.102564102564103,0.480856556954198
"25",2270,94,94,94,35.6248351648352,0.0782429649965683,0.111111111111111,0.06640710239084
