"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",1489,2,2,2,0,0,0.0249532127261385,1
"2",2585,2,2,2,0,0,0.0249532127261385,0.999998618435915
"3",2598,0,0,0,0,0,0.024390243902439,0.500002068816603
"4",25,0,0,0,0,0,0.024390243902439,0.500002068816603
"5",2583,0,0,0,0,0,0.024390243902439,0.500002068816603
"6",2582,0,0,0,0,0,0.024390243902439,0.500002068816603
"7",1485,0,0,0,0,0,0.024390243902439,0.500002068816603
"8",2584,0,0,0,0,0,0.024390243902439,0.500002068816603
"9",2587,0,0,0,0,0,0.024390243902439,0.500002068816603
"10",2591,0,0,0,0,0,0.024390243902439,0.500002068816603
"11",382535,0,0,0,0,0,0.024390243902439,0.500002068816603
"12",2510,0,0,0,0,0,0.024390243902439,0.500002068816603
"13",2588,0,0,0,0,0,0.024390243902439,0.500002068816603
"14",2590,0,0,0,0,0,0.024390243902439,0.500002068816603
"15",2589,0,0,0,0,0,0.024390243902439,0.500002068816603
"16",1483,0,0,0,0,0,0.024390243902439,0.500002068816603
"17",382551,0,0,0,0,0,0.024390243902439,0.500002068816603
"18",1491,0,0,0,0,0,0.024390243902439,0.500002068816603
"19",1490,0,0,0,0,0,0.024390243902439,0.500002068816603
"20",384963,0,0,0,0,0,0.024390243902439,0.500002068816603
"21",2593,0,0,0,0,0,0.024390243902439,0.500002068816603
"22",2596,0,0,0,0,0,0.024390243902439,0.500002068816603
"23",378243,0,0,0,0,0,0.024390243902439,0.500002068816603
"24",384972,0,0,0,0,0,0.024390243902439,0.500002068816603
"25",2592,0,0,0,0,0,0.024390243902439,0.500002068816603
"26",2595,0,0,0,0,0,0.024390243902439,0.500002068816603
"27",2594,0,0,0,0,0,0.024390243902439,0.500002068816603
"28",385004,0,0,0,0,0,0.024390243902439,0.500002068816603
"29",385010,0,0,0,0,0,0.024390243902439,0.500002068816603
"30",447422,0,0,0,0,0,0.024390243902439,0.500002068816603
"31",2608,0,0,0,0,0,0.024390243902439,0.500002068816603
"32",1493,0,0,0,0,0,0.024390243902439,0.500002068816603
"33",2597,0,0,0,0,0,0.024390243902439,0.500002068816603
"34",2605,0,0,0,0,0,0.024390243902439,0.500002068816603
"35",2599,0,0,0,0,0,0.024390243902439,0.500002068816603
"36",2600,0,0,0,0,0,0.024390243902439,0.500002068816603
"37",2622,0,0,0,0,0,0.024390243902439,0.500002068816603
"38",2614,0,0,0,0,0,0.024390243902439,0.500002068816603
"39",2456,0,0,0,0,0,0.024390243902439,0.500002068816603
"40",2618,0,0,0,0,0,0.024390243902439,0.500002068816603
"41",378228,0,0,0,0,0,0.024390243902439,0.500002068816603
