"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",276,10,10,10,16.8,0.266666666666667,0.0628415300546448,0.000138032979800902
"2",378266,0,0,0,0,0,0.0416666666666667,0.00024171054547016
"3",494,48,48,48,13.8,0.0390070921985816,0.0647887323943662,1
"4",1489,28,28,28,0,0.0687830687830688,0.0635359116022099,0.00484631389609587
"5",378499,0,0,0,0,0,0.0416666666666667,0.00024171054547016
"6",2216,50,50,50,14,0.0261224489795918,0.0647887323943662,0.710242146896867
"7",2223,4,4,4,0,0.333333333333333,0.0509977827050998,0.0368002119450839
"8",447097,0,0,0,0,0,0.0416666666666667,0.00024171054547016
"9",382566,0,0,0,0,0,0.0416666666666667,0.00024171054547016
"10",447159,0,0,0,0,0,0.0416666666666667,0.00024171054547016
"11",476,34,34,34,17,0.0784313725490196,0.0637119113573407,0.1429933709165
"12",479,0,0,0,0,0,0.0416666666666667,0.00024171054547016
"13",2218,32,32,32,0,0.0524193548387097,0.0635359116022099,0.942322670147372
"14",29,16,16,16,0,0.183333333333333,0.0613333333333333,0.00456292134166704
"15",378243,0,0,0,0,0,0.0416666666666667,0.00024171054547016
"16",2226,8,8,8,0,0.428571428571429,0.0606860158311346,0.00574643502493932
"17",478,10,10,10,0,0.266666666666667,0.0613333333333333,0.000730343284601626
"18",2231,16,16,16,5,0.166666666666667,0.0644257703081232,0.00259435126496863
"19",390835,0,0,0,0,0,0.0416666666666667,0.00024171054547016
"20",390845,0,0,0,0,0,0.0416666666666667,0.00024171054547016
"21",390859,0,0,0,0,0,0.0416666666666667,0.00024171054547016
"22",390882,0,0,0,0,0,0.0416666666666667,0.00024171054547016
"23",452216,0,0,0,0,0,0.0416666666666667,0.00024171054547016
"24",452626,0,0,0,0,0,0.0416666666666667,0.00024171054547016
