"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",10,10,10,0,0.0444444444444444,0.0528301886792453,0.354864851425262,0.0735593612759359
"2",0,0,0,0,0,0.0666666666666667,0.000108503103105324,0.0621442265435222
"3",2,2,2,0,0,0.062780269058296,0.014530181845686,0.0628089054943082
"4",14,14,14,3,0.021978021978022,0.0682926829268293,0.899371858582781,0.101309236159014
"5",0,0,0,0,0,0.0666666666666667,0.000108503103105324,0.0621442265435222
"6",0,0,0,0,0,0.0666666666666667,0.000108503103105324,0.0621442265435222
"7",0,0,0,0,0,0.0666666666666667,0.000108503103105324,0.0621442265435222
"8",0,0,0,0,0,0.0666666666666667,0.000108503103105324,0.0621442265435222
"9",0,0,0,0,0,0.0666666666666667,0.000108503103105324,0.0621442265435222
"10",0,0,0,0,0,0.0666666666666667,0.000108503103105324,0.0621442265435222
"11",10,10,10,0,0.0444444444444444,0.0676328502415459,1,0.078736005091998
"12",0,0,0,0,0,0.0666666666666667,0.000108503103105324,0.0621442265435222
"13",0,0,0,0,0,0.0666666666666667,0.000108503103105324,0.0621442265435222
"14",0,0,0,0,0,0.0666666666666667,0.000108503103105324,0.0621442265435222
"15",0,0,0,0,0,0.0666666666666667,0.000108503103105324,0.0621442265435222
