"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",12,12,12,4,0.454545454545455,0.0459183673469388,0.0555991702054506,0.0675013666240863
"2",14,14,14,0,0.417582417582418,0.0483870967741935,0.747942720806442,0.117730329545423
"3",14,14,14,0,0.417582417582418,0.0454545454545455,0.391666696030374,0.0953820436115442
"4",14,14,14,0,0.417582417582418,0.0308219178082192,0.258393712747802,0.0900019285777726
"5",14,14,14,0,0.417582417582418,0.0108695652173913,1,0.26930607455117
"6",0,0,0,0,0,0.1,6.39535191242634e-05,0.0628415300546448
"7",14,14,14,12,0.417582417582418,0.05,0.534564628744382,0.103479505108224
"8",0,0,0,0,0,0.1,6.39535191242634e-05,0.0628415300546448
"9",12,12,12,10,0.454545454545455,0.0478723404255319,0.041128216458234,0.0661069704090122
"10",10,10,10,15,0.444444444444444,0.05,0.0206573606602474,0.0648087214634778
