"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",12,12,12,13,0.393939393939394,0.0592105263157895,0.372204796204173,0.0540907807060207
"2",0,0,0,0,0,0.0526315789473684,0.0099514278459233,0.0389830508474576
"3",0,0,0,0,0,0.0526315789473684,0.0099514278459233,0.0389830508474576
"4",0,0,0,0,0,0.0526315789473684,0.0099514278459233,0.0389830508474576
"5",14,14,14,0,0.285714285714286,0.0649819494584837,0.897797655218267,0.0927474799261427
"6",0,0,0,0,0,0.0526315789473684,0.0099514278459233,0.0389830508474576
"7",8,8,8,6,0.285714285714286,0.0679245283018868,0.017842574272221,0.039792765827546
"8",14,14,14,6.5,0.285714285714286,0.0681818181818182,0.620406698611011,0.0683910824580637
"9",0,0,0,0,0,0.0526315789473684,0.0099514278459233,0.0389830508474576
"10",12,12,12,0,0.393939393939394,0.05,0.769652679412164,0.0708668296425745
"11",0,0,0,0,0,0.0526315789473684,0.0099514278459233,0.0389830508474576
"12",0,0,0,0,0,0.0526315789473684,0.0099514278459233,0.0389830508474576
"13",0,0,0,0,0,0.0526315789473684,0.0099514278459233,0.0389830508474576
"14",0,0,0,0,0,0.0526315789473684,0.0099514278459233,0.0389830508474576
"15",14,14,14,6.5,0.285714285714286,0.0681818181818182,0.620406693981786,0.0683910824580636
"16",0,0,0,0,0,0.0526315789473684,0.0099514278459233,0.0389830508474576
"17",8,8,8,6,0.285714285714286,0.0679245283018868,0.0178425607551223,0.039792765827546
"18",14,14,14,0,0.285714285714286,0.0649819494584837,0.897797641676924,0.0927474799261427
"19",12,12,12,0,0.393939393939394,0.0447761194029851,1,0.0833492247533238
