"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",0,0,0,0,0,0.0588235294117647,0.0282436972718088,0.0477772892367733
"2",26,26,26,6.5,0.08,0.0143626570915619,0.987773202882171,0.079164060674463
"3",56,56,56,2,0.0168831168831169,0.014336917562724,0.999999999451361,0.057518610554864
"4",20,20,20,0,0.136842105263158,0.0102040816326531,0.327348588675386,0.0609449461215177
"5",10,10,10,3.5,0.177777777777778,0.0111111111111111,0.0345460563773955,0.068662498503682
"6",0,0,0,0,0,0.0588235294117647,0.0282436972718088,0.0477772892367733
"7",0,0,0,0,0,0.0588235294117647,0.0282436972718088,0.0477772892367733
"8",0,0,0,0,0,0.0588235294117647,0.0282436972718088,0.0477772892367733
"9",4,4,4,0,0,0.00263504611330698,0.00662478121829526,0.0849853361338112
"10",56,56,56,2,0.0168831168831169,0.014336917562724,1,0.057518610554864
"11",0,0,0,0,0,0.0588235294117647,0.0282436972718088,0.0477772892367733
"12",26,26,26,6.5,0.08,0.0143626570915619,0.987773203008856,0.0696388576193209
"13",56,56,56,2,0.0168831168831169,0.014336917562724,0.999999999628307,0.057518610554864
"14",20,20,20,0,0.136842105263158,0.0102040816326531,0.327348588834255,0.0609449461215177
"15",0,0,0,0,0,0.0588235294117647,0.0282436972718088,0.0477772892367733
"16",10,10,10,3.5,0.177777777777778,0.0111111111111111,0.0345460565558182,0.068662498503682
"17",0,0,0,0,0,0.0588235294117647,0.0282436972718088,0.0477772892367733
