"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",259,44,44,44,8,0.0507399577167019,0.0588235294117647,1
"2",2931,16,16,16,0,0.25,0.0239130434782609,0.180018468496812
"3",2929,18,18,18,0,0.261437908496732,0.0506912442396313,0.28130275073012
"4",2932,34,34,34,24,0.071301247771836,0.0628571428571429,0.0574322785547651
"5",2934,4,4,4,0,0.333333333333333,0.0254041570438799,0.00155740872075768
"6",2073,24,24,24,8,0.173913043478261,0.0326409495548961,0.974147921132916
"7",2318,22,22,22,0,0.199134199134199,0.0376712328767123,0.693282774897825
"8",378243,0,0,0,0,0,0.0833333333333333,0.0780293166944621
"9",452605,0,0,0,0,0,0.0833333333333333,0.0780293166944621
"10",194327,14,14,14,8,0.32967032967033,0.0569948186528497,0.0378186232014223
"11",2074,32,32,32,24,0.092741935483871,0.0628571428571429,0.133419391707976
"12",2319,12,12,12,0,0.181818181818182,0.0468085106382979,0.00675241855088878
