"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",1539,0,0,0,0,0,0.008,0.00035549491925867
"2",276,212,212,212,324.689484078898,0.0230707323616203,0.0126815299652281,1
"3",415,10,10,10,12.8271063918996,0.444444444444444,0.012646608873024,0.000427916680150048
"4",526,4,4,4,0,0.333333333333333,0.0125214581439968,0.000495912723987233
"5",670,0,0,0,0,0,0.008,0.00035549491925867
"6",758,36,36,36,12.4768054933572,0.107936507936508,0.0126427406199021,0.162152896562953
"7",671,44,44,44,4.78333333333333,0.19661733615222,0.01262472001629,0.0326423317552533
"8",199,46,46,46,88.4335801062866,0.146859903381643,0.0126750485536134,0.0377434660093647
"9",286,68,68,68,60.7018241251717,0.17910447761194,0.0126530612244898,0.020148737476851
"10",610,2,2,2,0,0,0.0126221498371336,0.000120344628258778
"11",411,152,152,152,16.6402490842148,0.0444405716277449,0.0126427406199021,0.574917802369522
"12",756,76,76,76,0.355555555555556,0.112280701754386,0.012619580704254,0.503135293969416
"13",873,14,14,14,0,0,0.0115909515797345,0.386142868212832
"14",258,36,36,36,48.1554723034816,0.247619047619048,0.012637586628618,0.0128327658430411
"15",273,16,16,16,0,0.333333333333333,0.0124049619847939,0.0113637401704289
"16",434143,0,0,0,0,0,0.008,0.00035549491925867
"17",443,14,14,14,8.85359246073532,0.32967032967033,0.0126491890237682,0.000490695815155133
"18",677,98,98,98,65.8267553140275,0.0887860298758679,0.0126491890237682,0.240860218111812
"19",804,52,52,52,15.1655820974969,0.200603318250377,0.0126633986928105,0.033283819021346
"20",197,158,158,158,293.747846827848,0.0419253406433927,0.0126854219948849,0.189889231292816
"21",832,44,44,44,46.25,0.224101479915433,0.0126362987873229,0.00693246650901593
"22",413,0,0,0,0,0,0.008,0.00035549491925867
"23",412,20,20,20,0,0.210526315789474,0.0126272912423625,0.00819322080266012
"24",1645,0,0,0,0,0,0.008,0.00035549491925867
"25",177,122,122,122,301.363600278117,0.0536512667660209,0.0126815299652281,0.341180060508807
"26",379031,0,0,0,0,0,0.008,0.00035549491925867
"27",379033,0,0,0,0,0,0.008,0.00035549491925867
"28",760,54,54,54,158.188360627915,0.0908455625436757,0.0126685737637924,0.315958196039827
"29",735,4,4,4,0,0.333333333333333,0.0122845254606697,0.00589190728039112
"30",1644,0,0,0,0,0,0.008,0.00035549491925867
"31",189,14,14,14,0,0.32967032967033,0.0122808755075765,0.00466983330547598
"32",379589,0,0,0,0,0,0.008,0.00035549491925867
"33",379590,0,0,0,0,0,0.008,0.00035549491925867
"34",379593,0,0,0,0,0,0.008,0.00035549491925867
"35",185,12,12,12,43.7695906432749,0.454545454545455,0.01262472001629,0.0488968682310943
"36",379606,0,0,0,0,0,0.008,0.00035549491925867
"37",379607,0,0,0,0,0,0.008,0.00035549491925867
"38",379608,0,0,0,0,0,0.008,0.00035549491925867
"39",379609,0,0,0,0,0,0.008,0.00035549491925867
"40",182,0,0,0,0,0,0.008,0.00035549491925867
"41",659,28,28,28,27.3191833689291,0.322751322751323,0.0126440297746508,0.00880198120218612
"42",234,0,0,0,0,0,0.008,0.00035549491925867
"43",721,76,76,76,25.0028486440548,0.152280701754386,0.0126453191923312,0.466365892189551
"44",249,8,8,8,0,0.428571428571429,0.0123333996419336,0.0581912914696847
"45",724,16,16,16,0,0.383333333333333,0.0121699872411424,0.156841627226181
"46",379630,0,0,0,0,0,0.008,0.00035549491925867
"47",379632,0,0,0,0,0,0.008,0.00035549491925867
"48",379635,0,0,0,0,0,0.008,0.00035549491925867
"49",379637,0,0,0,0,0,0.008,0.00035549491925867
"50",446833,0,0,0,0,0,0.008,0.00035549491925867
"51",693,6,6,6,0,0.4,0.0125901106711341,6.82322604605785e-05
"52",1448,0,0,0,0,0,0.008,0.00035549491925867
"53",379670,0,0,0,0,0,0.008,0.00035549491925867
"54",379684,0,0,0,0,0,0.008,0.00035549491925867
"55",432589,0,0,0,0,0,0.008,0.00035549491925867
"56",379701,0,0,0,0,0,0.008,0.00035549491925867
"57",665,62,62,62,55.635119047619,0.175568482284506,0.0126388747324432,0.423512723738506
"58",2342,0,0,0,0,0,0.008,0.00035549491925867
"59",379807,0,0,0,0,0,0.008,0.00035549491925867
"60",432588,0,0,0,0,0,0.008,0.00035549491925867
"61",446844,0,0,0,0,0,0.008,0.00035549491925867
"62",379837,0,0,0,0,0,0.008,0.00035549491925867
"63",379845,0,0,0,0,0,0.008,0.00035549491925867
"64",663,72,72,72,46.7972222222222,0.143974960876369,0.012629863515991,0.792527905977965
"65",1377,0,0,0,0,0,0.008,0.00035549491925867
"66",379900,0,0,0,0,0,0.008,0.00035549491925867
"67",432,12,12,12,22.5997677119628,0.303030303030303,0.0126414517280049,0.0028772531908554
"68",379923,0,0,0,0,0,0.008,0.00035549491925867
"69",430,102,102,102,77.3932143638007,0.0590176664725296,0.0126621055856224,0.157091015391896
"70",433031,0,0,0,0,0,0.008,0.00035549491925867
"71",765,158,158,158,12.886427619436,0.0351527856163831,0.012646608873024,0.732638673552928
"72",380730,0,0,0,0,0,0.008,0.00035549491925867
"73",380752,0,0,0,0,0,0.008,0.00035549491925867
"74",743,18,18,18,0,0.274509803921569,0.0126311500458389,0.0510375601143656
"75",750,10,10,10,0,0.355555555555556,0.0124037211163349,0.00086689441405317
"76",433146,0,0,0,0,0,0.008,0.00035549491925867
"77",381254,0,0,0,0,0,0.008,0.00035549491925867
"78",434121,0,0,0,0,0,0.008,0.00035549491925867
"79",1652,0,0,0,0,0,0.008,0.00035549491925867
"80",381698,0,0,0,0,0,0.008,0.00035549491925867
"81",32,44,44,44,47.8464666697192,0.133192389006343,0.0126672795995505,0.0112137819491115
