"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"2",10,10,10,64.2484848484848,0.133333333333333,0.00388071614350393,2.73669875028942e-05,0.00230691919243362
"3",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"4",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"5",30,30,30,85,0.229885057471264,0.00388018217592911,0.128635664956229,0.0122398266220398
"6",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"7",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"8",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"9",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"10",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"11",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"12",4,4,4,0,0.333333333333333,0.00387586244811567,7.84861649638101e-05,0.00230071363806399
"13",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"14",52,52,52,51.2484848484848,0.116138763197587,0.00388028895768834,0.112665988739589,0.0198691545747117
"15",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"16",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"17",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"18",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"19",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"20",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"21",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"22",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"23",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"24",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"25",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"26",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"27",94,94,94,110.066666666667,0.0452985586822237,0.00388044914134742,0.911858522509178,0.0719092436648446
"28",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"29",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"30",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"31",38,38,38,84.3636363636364,0.20199146514936,0.00388060933823226,0.0161080182905448,0.00495291649790703
"32",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"33",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"34",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"35",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"36",76,76,76,101.515151515152,0.0610526315789474,0.00388103659459683,1,0.0838031720748642
"37",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"38",40,40,40,45.8,0.125641025641026,0.00387596899224806,0.599853759467776,0.0346613594795321
"39",20,20,20,0,0.410526315789474,0.00387927476820645,0.110154987709395,0.00812982338661607
"40",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"41",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"42",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"43",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"44",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"45",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"46",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"47",52,52,52,0,0.0784313725490196,0.00387378600766515,0.904151002654531,0.0653734669424497
"48",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"49",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"50",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"51",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"52",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"53",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"54",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"55",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"56",12,12,12,0,0.454545454545455,0.00387304116136298,0.0648850003285628,0.00549723522081119
"57",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"58",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"59",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"60",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"61",14,14,14,0.2,0.285714285714286,0.00386555543370984,0.0337568915636532,0.00434635800783837
"62",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"63",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"64",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"65",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"66",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
"67",0,0,0,0,0,0.00353356890459364,7.19712218497076e-07,0.00229357798165635
