"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",16,16,16,0,0.0166666666666667,0.0902777777777778,0.0302637419041807,0.075764736756847
"2",0,0,0,0,0,0.0714285714285714,0.0005044035129166,0.0673036433348737
"3",30,30,30,0,0.0137931034482759,0.0896551724137931,0.607416343963318,0.0751166311272147
"4",0,0,0,0,0,0.0714285714285714,0.0005044035129166,0.0673036433348737
"5",0,0,0,0,0,0.0714285714285714,0.0005044035129166,0.0673036433348737
"6",0,0,0,0,0,0.0714285714285714,0.0005044035129166,0.0673036433348737
"7",0,0,0,0,0,0.0714285714285714,0.0005044035129166,0.0673036433348737
"8",18,18,18,4,0.0522875816993464,0.0942028985507246,0.0229017050862196,0.086948215570904
"9",12,12,12,0,0.0909090909090909,0.0896551724137931,0.273388862969271,0.0687195370965065
"10",32,32,32,0,0.0161290322580645,0.0902777777777778,1,0.0877180894346641
"11",0,0,0,0,0,0.0714285714285714,0.0005044035129166,0.0673036433348737
"12",0,0,0,0,0,0.0714285714285714,0.0005044035129166,0.0673036433348737
"13",0,0,0,0,0,0.0714285714285714,0.0005044035129166,0.0673036433348737
"14",0,0,0,0,0,0.0714285714285714,0.0005044035129166,0.0673036433348737
