"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",378323,0,0,0,0,0,0.0909090909090909,0.00783775021270968
"2",381933,0,0,0,0,0,0.0909090909090909,0.00783775021270968
"3",393,0,0,0,0,0,0.0909090909090909,0.00783775021270968
"4",165,6,6,6,2,0.266666666666667,0.114942528735632,0.0651927600218625
"5",2202,0,0,0,0,0,0.0909090909090909,0.00783775021270968
"6",167,8,8,8,0,0.142857142857143,0.099009900990099,0.979096602527165
"7",161,4,4,4,2,0.333333333333333,0.114942528735632,0.0213478368408825
"8",382556,0,0,0,0,0,0.0909090909090909,0.00783775021270968
"9",160,14,14,14,0,0.021978021978022,0.112359550561798,1
"10",447831,0,0,0,0,0,0.0909090909090909,0.00783775021270968
"11",378243,0,0,0,0,0,0.0909090909090909,0.00783775021270968
