"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",415,2,2,2,0,0,0.0414507772020725,1
"2",818,0,0,0,0,0,0.04,0.500001889890368
"3",526,2,2,2,0,0,0.0414507772020725,0.999984613467956
"4",1554,0,0,0,0,0,0.04,0.500001889890368
"5",1527,0,0,0,0,0,0.04,0.500001889890368
"6",2249,0,0,0,0,0,0.04,0.500001889890368
"7",197,0,0,0,0,0,0.04,0.500001889890368
"8",832,0,0,0,0,0,0.04,0.500001889890368
"9",432589,0,0,0,0,0,0.04,0.500001889890368
"10",378243,0,0,0,0,0,0.04,0.500001889890368
"11",838,0,0,0,0,0,0.04,0.500001889890368
"12",550,0,0,0,0,0,0.04,0.500001889890368
"13",2241,0,0,0,0,0,0.04,0.500001889890368
"14",2242,0,0,0,0,0,0.04,0.500001889890368
"15",2253,0,0,0,0,0,0.04,0.500001889890368
"16",2244,0,0,0,0,0,0.04,0.500001889890368
"17",2263,0,0,0,0,0,0.04,0.500001889890368
"18",2256,0,0,0,0,0,0.04,0.500001889890368
"19",2259,0,0,0,0,0,0.04,0.500001889890368
"20",2262,0,0,0,0,0,0.04,0.500001889890368
"21",869,0,0,0,0,0,0.04,0.500001889890368
"22",2269,0,0,0,0,0,0.04,0.500001889890368
"23",276,0,0,0,0,0,0.04,0.500001889890368
"24",444,0,0,0,0,0,0.04,0.500001889890368
"25",2270,0,0,0,0,0,0.04,0.500001889890368
