"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",16,16,16,0,0.05,0.0437017994858612,0.00953245296333474,0.0490146121222136
"2",12,12,12,0,0.151515151515152,0.0220779220779221,0.986755654821011,0.12493088135876
"3",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
"4",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
"5",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
"6",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
"7",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
"8",10,10,10,0,0.222222222222222,0.0434782608695652,0.0163068899893773,0.0492376294718941
"9",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
"10",8,8,8,4,0.214285714285714,0.0447368421052632,0.00175334953052991,0.0475502252758843
"11",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
"12",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
"13",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
"14",18,18,18,2,0.065359477124183,0.0442708333333333,1,0.112682254223191
"15",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
"16",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
"17",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
"18",0,0,0,0,0,0.0555555555555556,2.2409448149783e-07,0.0474295690421582
