"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",378767,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"2",378768,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"3",378769,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"4",378771,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"5",378777,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"6",378778,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"7",378782,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"8",378783,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"9",378790,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"10",378793,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"11",378794,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"12",378795,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"13",446705,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"14",2365,12,12,12,0,0.0303030303030303,0.0523076923076923,1
"15",1386,10,10,10,0,0.0444444444444444,0.0469613259668508,0.945259321768893
"16",2967,6,6,6,1,0.133333333333333,0.0532915360501567,0.0373708109843394
"17",378837,0,0,0,0,0,0.0555555555555556,0.00027469289266446
"18",378243,0,0,0,0,0,0.0555555555555556,0.00027469289266446
