"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",415,3,3,6,0,0.2,0.0892193308550186,0.407875774309231
"2",818,0,0,0,0,NA,0.04,0
"3",526,6,6,12,44.3,0.181818181818182,0.0948616600790514,0.185425925119477
"4",1554,6,6,12,20.3,0.136363636363636,0.0941176470588235,0.222480123530637
"5",1527,1,1,2,0,0,0.0875912408759124,0.0149268029456485
"6",2249,9,9,18,6.5,0.0849673202614379,0.0933852140077821,0.64372028906628
"7",197,0,0,0,0,NA,0.04,0
"8",832,8,9,17,54.7666666666667,0.110294117647059,0.09375,0.601592702629071
"9",432589,0,0,0,0,NA,0.04,0
"10",378243,0,0,0,0,NA,0.04,0
"11",838,12,13,25,4,0.0866666666666667,0.0919540229885057,1
"12",550,0,0,0,0,NA,0.04,0
"13",2241,8,8,16,72.3666666666667,0.125,0.094488188976378,0.393913693384381
"14",2242,6,6,12,23.6666666666667,0.136363636363636,0.09375,0.225290041353114
"15",2253,2,2,4,2,0,0.0866425992779783,0.0349341371694918
"16",2244,6,6,12,29,0.121212121212121,0.0923076923076923,0.307189935850628
"17",2263,3,3,6,3,0.2,0.0919540229885057,0.0703492446846205
"18",2256,2,2,4,25.6,0,0.0905660377358491,0.0208383358739303
"19",2259,0,0,0,0,NA,0.04,0
"20",2262,0,0,0,0,NA,0.04,0
"21",869,6,4,10,0.4,0.155555555555556,0.0866425992779783,0.698097620818773
"22",2269,0,0,0,0,NA,0.04,0
"23",276,0,0,0,0,NA,0.04,0
"24",444,8,8,16,14.3,0.125,0.0941176470588235,0.434801671642239
"25",2270,1,1,2,0,0,0.0845070422535211,0.0584645177311454
