"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",5,5,10,30,0.111111111111111,0.0780346820809249,0.0955926657810628,0.0267543704674228
"2",0,0,0,0,0,0.0357142857142857,0,0.00891191117499996
"3",10,10,20,128,0.0578947368421053,0.0791788856304985,0.50504841126671,0.0983544772301297
"4",1,1,2,0,0,0.0525291828793774,0.0788056735825655,0.0221468935055668
"5",11,11,22,121,0.0476190476190476,0.0798816568047337,0.61920481605676,0.111824984397303
"6",3,3,6,0,0.2,0.076271186440678,0.0825438818940212,0.0214416407087605
"7",0,0,0,0,0,0.0357142857142857,0,0.00891191117499996
"8",0,0,0,0,0,0.0357142857142857,0,0.00891191117499996
"9",3,3,6,0,0.2,0.0778097982708934,0.0939969855960124,0.0213597746087935
"10",2,2,4,5,0.166666666666667,0.0727762803234501,0.0487206608856078,0.016133680248376
"11",2,2,4,0,0.166666666666667,0.0756302521008403,0.0752629102892506,0.0187561256254313
"12",4,4,8,51,0.107142857142857,0.073972602739726,0.210975319340694,0.0400209102770851
"13",0,0,0,0,0,0.0357142857142857,0,0.00891191117499996
"14",1,1,2,0,0,0.0630841121495327,0.0578496158144616,0.0159142550324627
"15",0,0,0,0,0,0.0357142857142857,0,0.00891191117499996
"16",0,0,0,0,0,0.0357142857142857,0,0.00891191117499996
"17",4,4,8,0,0.107142857142857,0.076271186440678,0.644737736794519,0.0892345232234203
"18",0,0,0,0,0,0.0357142857142857,0,0.00891191117499996
"19",1,1,2,0,0,0.0741758241758242,0.0115699231628923,0.0103123799464925
"20",1,1,2,0,0,0.0681818181818182,0.0347097694886769,0.0131133174894776
"21",2,2,4,0,0.166666666666667,0.0708661417322835,0.175989815677423,0.0315388367347939
"22",3,3,6,65,0.2,0.0787172011661808,0.0209460749028078,0.0150142086041021
"23",1,1,2,0,0,0.0681818181818182,0.0347097694886769,0.0131133174894776
"24",0,0,0,0,0,0.0357142857142857,0,0.00891191117499996
"25",1,1,2,0,0,0.0666666666666667,0.0233734852475867,0.0146775184609041
"26",0,0,0,0,0,0.0357142857142857,0,0.00891191117499996
"27",0,0,0,0,0,0.0357142857142857,0,0.00891191117499996
"28",16,16,32,117,0.030241935483871,0.0775862068965517,1,0.331169674200001
