"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",1503,1,1,2,0,0,0.0766129032258065,0.201518941236953
"2",2062,2,2,4,0,0.166666666666667,0.0788381742738589,0.493526946587685
"3",2060,5,5,10,15,0.0666666666666667,0.0791666666666667,0.974517515719223
"4",2059,1,1,2,0,0,0.0769230769230769,0.098191868992302
"5",378243,0,0,0,0,NA,0.05,0
"6",390293,1,1,2,0,0,0.0766129032258065,0.201518941236953
"7",390295,0,0,0,0,NA,0.05,0
"8",448032,0,0,0,0,NA,0.05,0
"9",390299,0,0,0,0,NA,0.05,0
"10",448033,0,0,0,0,NA,0.05,0
"11",390305,3,3,6,10,0.0666666666666667,0.080168776371308,0.400470280847732
"12",426921,0,0,0,0,NA,0.05,0
"13",426923,0,0,0,0,NA,0.05,0
"14",2064,1,1,2,0,0,0.0766129032258065,0.201518941236953
"15",2065,0,0,0,0,NA,0.05,0
"16",434216,0,0,0,0,NA,0.05,0
"17",426929,0,0,0,0,NA,0.05,0
"18",2066,0,0,0,0,NA,0.05,0
"19",426932,2,2,4,10,0.166666666666667,0.080168776371308,0.198951339610779
"20",2058,8,8,16,45,0.025,0.0811965811965812,1
