"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",2,2,4,1,0,0.140625,1,0.204081632653061
"2",0,0,0,0,0,0.1,0,0.0306122448979592
"3",0,0,0,0,0,0.1,0,0.0306122448979592
"4",0,0,0,0,0,0.1,0,0.0306122448979592
"5",0,0,0,0,0,0.1,0,0.0306122448979592
"6",0,0,0,0,0,0.1,0,0.0306122448979592
"7",2,2,4,1,0,0.140625,0.999999999999999,0.204081632653061
"8",2,2,4,1,0,0.140625,1,0.204081632653061
"9",0,0,0,0,0,0.1,0,0.0306122448979592
"10",2,2,4,1,0,0.140625,0.999999999999999,0.204081632653061
