"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",527,1,1,2,0,0,0.0120481927710843,7.85046229341887e-17
"2",378235,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"3",1539,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"4",378242,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"5",378243,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"6",378244,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"7",1549,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"8",415,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"9",2282,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"10",818,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"11",3295,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"12",378254,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"13",1551,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"14",517,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"15",535,1,1,2,0,0,0.0120481927710843,7.85046229341887e-17
"16",1533,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"17",678,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"18",2340,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"19",378281,2,2,4,0,0,0.0120481927710843,1
"20",378297,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"21",378299,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"22",378300,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"23",378304,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"24",526,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"25",3217,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"26",261,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"27",2235,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"28",378317,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"29",378318,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"30",378328,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"31",378330,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"32",1033,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"33",378357,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"34",3402,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"35",378412,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"36",1558,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"37",677,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"38",198,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"39",2759,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"40",379185,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
"41",379489,0,0,0,0,NA,0.0119047619047619,3.92523114670944e-17
