"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",2272,9,9,18,25.4666666666667,0.130718954248366,0.0121086505945238,0.273659323313331
"2",494,6,6,12,119,0.0454545454545455,0.0121245221190606,0.0367562229058596
"3",1489,1,1,2,0,0,0.0120994113799869,0.00984257198921561
"4",2430,4,4,8,0,0.0714285714285714,0.0120888695273361,0.0690678178235107
"5",679,1,1,2,0,0,0.0119870410367171,0.001502568645857
"6",614,2,2,4,24.6,0,0.0121033693163232,0.00623900364789348
"7",434144,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"8",273,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"9",23,5,5,10,26.1333333333333,0.133333333333333,0.0121073298429319,0.0967137006068803
"10",412,2,2,4,0,0.166666666666667,0.0120220946604571,0.0320591340983595
"11",2833,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"12",379795,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"13",24,18,17,35,245.3,0.0336134453781513,0.0121271714192068,0.850013459615299
"14",1377,1,1,2,0,0,0.0120468851747341,0.00534592332165134
"15",379909,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"16",379951,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"17",380016,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"18",2779,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"19",430,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"20",380197,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"21",2598,1,1,2,0,0,0.0120233968804159,0.0295277159676468
"22",3107,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"23",381658,1,1,2,0,0,0.00900900900900901,7.35605100233536e-18
"24",32,18,19,37,359.8,0.0285285285285285,0.0121364530942489,0.633111135812682
"25",26,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"26",27,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"27",381967,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"28",25,6,6,12,0,0.151515151515152,0.0120994113799869,0.183537455889501
"29",447097,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"30",2590,3,3,6,0,0.133333333333333,0.0120967741935484,0.0325098036112546
"31",2589,8,8,16,44.6333333333333,0.0916666666666667,0.0121099716343007,0.0718164388600925
"32",2795,1,1,2,0,0,0.0120286085825748,0.000193771218549639
"33",2794,2,2,4,0,0,0.0120862369337979,0.0137265840741309
"34",2793,11,11,22,124.066666666667,0.0649350649350649,0.0121231979030144,0.271571461580814
"35",447157,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"36",2792,1,1,2,0,0,0.0120980926430518,0.00623144193141038
"37",21,3,3,6,38.7666666666667,0.2,0.0121165811592621,0.0134879951400138
"38",432797,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"39",2852,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"40",33,4,4,8,18.7333333333333,0.107142857142857,0.0121086505945238,0.175257859154107
"41",2218,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"42",2600,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"43",29,1,1,2,0,0,0.0120980926430518,0.00623144193141038
"44",22,3,3,6,0,0.0666666666666667,0.0119111492649426,0.114816497813981
"45",493,2,2,4,45.3333333333333,0,0.0120560443141088,0.0212529959172665
"46",2796,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"47",2802,1,1,2,0,0,0.0120994113799869,0.00984257198921561
"48",378243,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"49",387129,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"50",771,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"51",845,2,2,4,28,0.166666666666667,0.0121192269898461,0.0182088906572814
"52",2777,4,4,8,58,0.0357142857142857,0.0121007304044478,0.0508867210556799
"53",849,21,21,42,399.366666666667,0.0301974448315912,0.0121377802077638,1
"54",391952,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"55",391953,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"56",2778,1,1,2,0,0,0.00900900900900901,8.02478291163857e-18
"57",2780,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"58",2776,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"59",2774,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"60",2782,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"61",2784,1,1,2,0,0,0.00900900900900901,8.69351482094178e-18
"62",2786,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"63",2785,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"64",391977,1,1,2,0,0,0.00900900900900901,4.6811233651225e-18
"65",391979,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"66",448212,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"67",391972,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"68",2787,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"69",2568,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"70",398335,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"71",448844,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"72",398953,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"73",399109,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"74",2813,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"75",400259,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"76",404097,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"77",410508,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"78",410684,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"79",411260,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"80",2858,2,2,4,58,0,0.0120665289705403,0.0196870511855992
"81",412675,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"82",413978,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"83",2789,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"84",28,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"85",2819,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"86",2844,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"87",452199,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"88",2846,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"89",2471,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"90",2454,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"91",426907,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"92",452230,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"93",427228,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"94",427468,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"95",427546,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"96",427876,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"97",428113,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"98",428729,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"99",428736,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"100",2857,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"101",2860,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"102",429382,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"103",2875,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"104",432588,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"105",2836,1,1,2,0,0,0.0120994113799869,0.0098425719892156
"106",2812,2,2,4,8.93333333333333,0,0.0120901862542207,0.00076826631203494
"107",422572,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"108",309806,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"109",64670,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"110",378228,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"111",444193,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
"112",823,0,0,0,0,NA,0.00892857142857143,7.35605100233536e-18
