"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",1,1,2,0,0,0.0473118279569892,0.942809041582063,0.180640494509108
"2",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"3",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"4",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"5",1,1,2,0,0,0.0485651214128035,0.235702260395516,0.0615834812915105
"6",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"7",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"8",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"9",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"10",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"11",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"12",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"13",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"14",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"15",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"16",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"17",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"18",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"19",3,3,6,6,0,0.0489977728285078,1,0.280134148747287
"20",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"21",1,1,2,0,0,0.0485651214128035,0.235702260395516,0.0615834812915105
"22",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
"23",0,0,0,0,0,0.0434782608695652,0,0.0218978102189781
