"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",2,2,4,0,0.166666666666667,0.0262135922330097,0.306051600351753,0.0286469603416059
"2",20,20,40,308,0.00384615384615385,0.0266535044422507,1,0.217325532592295
"3",2,2,4,0,0.166666666666667,0.0255439924314096,0.123836421516195,0.0291736235475631
"4",4,4,8,36,0.0357142857142857,0.0264446620959843,0.127580034597368,0.0111066464594975
"5",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"6",2,2,4,36,0.166666666666667,0.0234986945169713,0.416376479379655,0.0376855296244079
"7",4,4,8,17,0,0.0260869565217391,0.285263871781638,0.0384380701952876
"8",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"9",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"10",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"11",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"12",2,2,4,0,0,0.0256653992395437,0.118058413144776,0.0202409931940178
"13",2,2,4,36,0.166666666666667,0.0264446620959843,0.0302528850782839,0.0195038086975211
"14",1,1,2,0,0,0.0248847926267281,0.161850923757429,0.0184415364100083
"15",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"16",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"17",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"18",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"19",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"20",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"21",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"22",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"23",1,1,2,0,0,0.0257879656160458,0.00163991752149022,0.0202438939128844
"24",1,1,2,0,0,0.026188166828322,0.0404627309393572,0.0108500280797295
"25",1,1,2,0,0,0.025092936802974,0.14161955828775,0.0171762850216285
"26",2,2,4,2,0,0.0258868648130393,0.0115425552906197,0.0111606000565346
"27",4,4,8,60,0,0.0263414634146341,0.458661846456016,0.0206416472407401
"28",1,1,2,0,0,0.0259615384615385,0.00422539644909566,0.00971832804025712
"29",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"30",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"31",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"32",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"33",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"34",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"35",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"36",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"37",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"38",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"39",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"40",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"41",7,7,14,42,0,0.026188166828322,0.208853745212026,0.0608890603289737
"42",4,4,8,17,0,0.0260869565217391,0.285263871781638,0.0384380701952876
"43",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"44",2,2,4,0,0.166666666666667,0.0224438902743142,0.59679005604517,0.0508376693581149
"45",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"46",2,2,4,0,0,0.0256653992395437,0.118058413144776,0.0202409931940178
"47",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"48",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"49",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"50",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"51",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"52",2,2,4,36,0,0.0262390670553936,0.040529086480792,0.0280573379056813
"53",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"54",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
"55",0,0,0,0,0,0.0181818181818182,0,0.00831952530296989
