"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",1,1,2,0,0,0.0687022900763359,0.382061099766097,0.0741995776905038
"2",3,3,6,1,0.133333333333333,0.0725806451612903,0.699618738302147,0.156241802262912
"3",0,0,0,0,0,0.0526315789473684,2.8331819974278e-17,0.0170454545454546
"4",2,2,4,4,0.166666666666667,0.073469387755102,0.162339551084696,0.0460901555454363
"5",7,7,14,25,0.021978021978022,0.0743801652892562,1,0.353010760601775
"6",1,1,2,0,0,0.0700389105058366,0.286545824824573,0.0599110469042415
"7",0,0,0,0,0,0.0526315789473684,2.8331819974278e-17,0.0170454545454546
"8",0,0,0,0,0,0.0526315789473684,2.8331819974278e-17,0.0170454545454546
"9",0,0,0,0,0,0.0526315789473684,2.8331819974278e-17,0.0170454545454546
"10",0,0,0,0,0,0.0526315789473684,2.8331819974278e-17,0.0170454545454546
"11",0,0,0,0,0,0.0526315789473684,2.8331819974278e-17,0.0170454545454546
"12",0,0,0,0,0,0.0526315789473684,2.8331819974278e-17,0.0170454545454546
"13",0,0,0,0,0,0.0526315789473684,2.8331819974278e-17,0.0170454545454546
"14",0,0,0,0,0,0.0526315789473684,2.8331819974278e-17,0.0170454545454546
"15",2,2,4,4,0.166666666666667,0.073469387755102,0.162339551084696,0.0460901555454363
"16",0,0,0,0,0,0.0526315789473684,2.8331819974278e-17,0.0170454545454546
"17",1,1,2,0,0,0.0700389105058366,0.286545824824573,0.0599110469042414
"18",0,0,0,0,0,0.0526315789473684,2.8331819974278e-17,0.0170454545454546
"19",0,0,0,0,0,0.0526315789473684,2.8331819974278e-17,0.0170454545454546
