"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",379873,0,0,0,0,NA,0.00819672131147541,1
"2",380915,0,0,0,0,NA,0.00819672131147541,1
"3",379,0,0,0,0,NA,0.00819672131147541,1
"4",1273,0,0,0,0,NA,0.00819672131147541,1
"5",1170,0,0,0,0,NA,0.00819672131147541,1
"6",381400,0,0,0,0,NA,0.00819672131147541,1
"7",1138,0,0,0,0,NA,0.00819672131147541,1
"8",382536,0,0,0,0,NA,0.00819672131147541,1
"9",382772,0,0,0,0,NA,0.00819672131147541,1
"10",1159,0,0,0,0,NA,0.00819672131147541,1
"11",383817,1,1,2,0,0,0.008263898374539,0
"12",384558,0,0,0,0,NA,0.00819672131147541,1
"13",1153,0,0,0,0,NA,0.00819672131147541,1
"14",1169,0,0,0,0,NA,0.00819672131147541,1
"15",447368,0,0,0,0,NA,0.00819672131147541,1
"16",1174,0,0,0,0,NA,0.00819672131147541,1
"17",384648,0,0,0,0,NA,0.00819672131147541,1
"18",384649,0,0,0,0,NA,0.00819672131147541,1
"19",384661,0,0,0,0,NA,0.00819672131147541,1
"20",1191,0,0,0,0,NA,0.00819672131147541,1
"21",1200,0,0,0,0,NA,0.00819672131147541,1
"22",384683,0,0,0,0,NA,0.00819672131147541,1
"23",1148,0,0,0,0,NA,0.00819672131147541,1
"24",384687,0,0,0,0,NA,0.00819672131147541,1
"25",1147,0,0,0,0,NA,0.00819672131147541,1
"26",385166,0,0,0,0,NA,0.00819672131147541,1
"27",447446,0,0,0,0,NA,0.00819672131147541,1
"28",385174,0,0,0,0,NA,0.00819672131147541,1
"29",385549,0,0,0,0,NA,0.00819672131147541,1
"30",1142,0,0,0,0,NA,0.00819672131147541,1
"31",385551,0,0,0,0,NA,0.00819672131147541,1
"32",385555,0,0,0,0,NA,0.00819672131147541,1
"33",382556,0,0,0,0,NA,0.00819672131147541,1
"34",1228,0,0,0,0,NA,0.00819672131147541,1
"35",385557,0,0,0,0,NA,0.00819672131147541,1
"36",1134,0,0,0,0,NA,0.00819672131147541,1
"37",1135,0,0,0,0,NA,0.00819672131147541,1
"38",447483,0,0,0,0,NA,0.00819672131147541,1
"39",385559,0,0,0,0,NA,0.00819672131147541,1
"40",385560,0,0,0,0,NA,0.00819672131147541,1
"41",385561,0,0,0,0,NA,0.00819672131147541,1
"42",1160,0,0,0,0,NA,0.00819672131147541,1
"43",385562,0,0,0,0,NA,0.00819672131147541,1
"44",1146,0,0,0,0,NA,0.00819672131147541,1
"45",433644,0,0,0,0,NA,0.00819672131147541,1
"46",385565,0,0,0,0,NA,0.00819672131147541,1
"47",447484,0,0,0,0,NA,0.00819672131147541,1
"48",1161,0,0,0,0,NA,0.00819672131147541,1
"49",1162,0,0,0,0,NA,0.00819672131147541,1
"50",385568,0,0,0,0,NA,0.00819672131147541,1
"51",385573,1,1,2,0,0,0.008263898374539,0
"52",385575,0,0,0,0,NA,0.00819672131147541,1
"53",385576,0,0,0,0,NA,0.00819672131147541,1
"54",447486,0,0,0,0,NA,0.00819672131147541,1
"55",385592,0,0,0,0,NA,0.00819672131147541,1
"56",385602,0,0,0,0,NA,0.00819672131147541,1
"57",385603,0,0,0,0,NA,0.00819672131147541,1
"58",385605,0,0,0,0,NA,0.00819672131147541,1
"59",385609,0,0,0,0,NA,0.00819672131147541,1
"60",385610,0,0,0,0,NA,0.00819672131147541,1
"61",385611,0,0,0,0,NA,0.00819672131147541,1
"62",385612,0,0,0,0,NA,0.00819672131147541,1
"63",385613,0,0,0,0,NA,0.00819672131147541,1
"64",1179,0,0,0,0,NA,0.00819672131147541,1
"65",385618,0,0,0,0,NA,0.00819672131147541,1
"66",385634,0,0,0,0,NA,0.00819672131147541,1
"67",447496,0,0,0,0,NA,0.00819672131147541,1
"68",1199,0,0,0,0,NA,0.00819672131147541,1
"69",386297,0,0,0,0,NA,0.00819672131147541,1
"70",447615,0,0,0,0,NA,0.00819672131147541,1
"71",389608,0,0,0,0,NA,0.00819672131147541,1
"72",447928,0,0,0,0,NA,0.00819672131147541,1
"73",389641,0,0,0,0,NA,0.00819672131147541,1
"74",389673,0,0,0,0,NA,0.00819672131147541,1
"75",389684,0,0,0,0,NA,0.00819672131147541,1
"76",448097,0,0,0,0,NA,0.00819672131147541,1
"77",1218,0,0,0,0,NA,0.00819672131147541,1
"78",1215,0,0,0,0,NA,0.00819672131147541,1
"79",395667,0,0,0,0,NA,0.00819672131147541,1
"80",396989,0,0,0,0,NA,0.00819672131147541,1
"81",448581,0,0,0,0,NA,0.00819672131147541,1
"82",397038,0,0,0,0,NA,0.00819672131147541,1
"83",397039,0,0,0,0,NA,0.00819672131147541,1
"84",398967,0,0,0,0,NA,0.00819672131147541,1
"85",1189,0,0,0,0,NA,0.00819672131147541,1
"86",449790,0,0,0,0,NA,0.00819672131147541,1
