"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",300,1,1,2,0,0,0.0502283105022831,0.000330237477537694
"2",1082,4,4,8,24,0.0357142857142857,0.0510440835266821,0.019038687097642
"3",273,6,6,12,42,0.0303030303030303,0.0514018691588785,1
"4",371,4,4,8,0,0.0714285714285714,0.0503432494279176,0.0592013244920714
"5",380752,2,2,4,14,0,0.0400728597449909,0.0687148016360241
"6",380768,2,2,4,0,0.166666666666667,0.0506912442396313,0.01939936655179
"7",380770,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"8",380789,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"9",380797,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"10",380805,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"11",462,1,1,2,0,0,0.0497737556561086,0.0346912027960782
"12",433088,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"13",1822,3,3,6,24,0,0.0432220039292731,0.495039966076986
"14",446983,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"15",1626,1,1,2,0,0,0.039568345323741,0.00119189955932379
"16",1073,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"17",381265,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"18",1632,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"19",2034,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"20",465,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"21",309802,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"22",200,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
"23",433504,0,0,0,0,NA,0.0434782608695652,1.94353676117176e-18
