"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",379489,1,1,2,0,0,0.0740740740740741,0.0469140685594438
"2",380130,0,0,0,0,NA,0.0588235294117647,3.96673804610384e-17
"3",380475,2,2,4,0,0.166666666666667,0.0740740740740741,0.406267358666188
"4",382710,3,3,6,8,0.0666666666666667,0.0751173708920188,0.261102763497772
"5",382740,1,1,2,0,0,0.0698689956331878,0.89838322526686
"6",1841,0,0,0,0,NA,0.0588235294117647,3.96673804610384e-17
"7",387668,0,0,0,0,NA,0.0588235294117647,3.96673804610384e-17
"8",387676,0,0,0,0,NA,0.0588235294117647,3.96673804610384e-17
"9",446747,0,0,0,0,NA,0.0588235294117647,3.96673804610384e-17
"10",387686,3,3,6,6,0.0666666666666667,0.0747663551401869,1
"11",1781,0,0,0,0,NA,0.0588235294117647,3.96673804610384e-17
"12",387709,0,0,0,0,NA,0.0588235294117647,3.96673804610384e-17
"13",391839,0,0,0,0,NA,0.0588235294117647,3.96673804610384e-17
"14",433128,0,0,0,0,NA,0.0588235294117647,3.96673804610384e-17
"15",402386,0,0,0,0,NA,0.0588235294117647,3.96673804610384e-17
"16",414048,0,0,0,0,NA,0.0588235294117647,3.96673804610384e-17
"17",414287,0,0,0,0,NA,0.0588235294117647,3.96673804610384e-17
