"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"2",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"3",1,1,2,0,0,0.0114049987867023,0.0809828569247583,0.0278980657583841
"4",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"5",2,2,4,0.666666666666667,0,0.0114466634193863,0.155662708426985,0.0190378984012193
"6",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"7",4,4,8,15,0,0.0114536371390277,0.709460670843135,0.0671398210473325
"8",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"9",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"10",1,1,2,0,0,0.0114383061572159,0.109704959573018,0.0124410269337878
"11",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"12",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"13",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"14",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"15",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"16",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"17",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"18",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"19",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"20",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"21",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"22",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"23",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"24",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"25",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"26",2,2,4,14,0,0.0114341321007177,0.246062582281151,0.0422394775588124
"27",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"28",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"29",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"30",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"31",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"32",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"33",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"34",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
"35",0,0,0,0,0,0.0105263157894737,3.05835363638293e-17,0.00635593220338983
