"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",501,2,2,4,0,0.166666666666667,0.107843137254902,0.974301511700702
"2",502,3,3,6,4,0.0666666666666667,0.11,1
"3",500,1,1,2,0,0,0.107843137254902,0.219742269086317
"4",498,1,1,2,0,0,0.0909090909090909,0
"5",499,2,2,4,4,0.166666666666667,0.11,0.433837494041657
"6",2080,0,0,0,0,NA,0.0833333333333333,8.5753183367143e-18
"7",2079,0,0,0,0,NA,0.0833333333333333,8.5753183367143e-18
"8",2081,0,0,0,0,NA,0.0833333333333333,8.5753183367143e-18
"9",503,1,1,2,0,0,0.0909090909090909,0
"10",504,0,0,0,0,NA,0.0833333333333333,8.5753183367143e-18
"11",425353,0,0,0,0,NA,0.0833333333333333,8.5753183367143e-18
"12",589,0,0,0,0,NA,0.0833333333333333,8.5753183367143e-18
