"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",380503,2,0,2,0,0,0.08125,1
"2",386792,0,0,0,0,NA,0.0714285714285714,1.10724204804846e-09
"3",378243,0,0,0,0,NA,0.0714285714285714,1.10724204804846e-09
"4",386794,0,1,1,0,NA,0.0797546012269939,1.10724204804846e-09
"5",386795,1,1,2,0,0,0.0769230769230769,2.77555756156289e-17
"6",386797,0,1,1,0,NA,0.0797546012269939,1.10724204804846e-09
"7",386801,0,0,0,0,NA,0.0714285714285714,1.10724204804846e-09
"8",386806,0,0,0,0,NA,0.0714285714285714,1.10724204804846e-09
"9",386808,0,0,0,0,NA,0.0714285714285714,1.10724204804846e-09
"10",386811,1,1,2,0,0,0.0769230769230769,2.77555756156289e-17
"11",386812,0,0,0,0,NA,0.0714285714285714,1.10724204804846e-09
"12",386813,0,0,0,0,NA,0.0714285714285714,1.10724204804846e-09
"13",386814,0,0,0,0,NA,0.0714285714285714,1.10724204804846e-09
"14",386815,0,0,0,0,NA,0.0714285714285714,1.10724204804846e-09
