"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",379873,0,0,0,0,NA,0.00819672131147541,0
"2",380915,0,0,0,0,NA,0.00819672131147541,0
"3",379,14,14,28,232.5,0.037037037037037,0.010703228659885,0.96340040237032
"4",1273,1,1,2,0,0,0.0106796116504854,0.0109414390306213
"5",1170,0,0,0,0,NA,0.00819672131147541,0
"6",381400,0,0,0,0,NA,0.00819672131147541,0
"7",1138,13,13,26,345.333333333333,0.0369230769230769,0.0107127047366091,0.297032534222703
"8",382536,3,3,6,24,0.133333333333333,0.0106956598603377,0.0652018089420538
"9",382772,2,2,4,0,0.166666666666667,0.010672076203916,0.0550186312439819
"10",1159,7,7,14,56,0.032967032967033,0.0106909347941332,1
"11",383817,18,18,36,303,0.0253968253968254,0.0107060697221731,0.323386425815463
"12",384558,1,1,2,0,0,0.010672076203916,0.012526704338088
"13",1153,2,2,4,87,0.166666666666667,0.0106966053748232,0.0435370767047455
"14",1169,0,0,0,0,NA,0.00819672131147541,0
"15",447368,0,0,0,0,NA,0.00819672131147541,0
"16",1174,6,6,12,80,0.0454545454545455,0.0106984969053935,0.370240708905297
"17",384648,0,0,0,0,NA,0.00819672131147541,0
"18",384649,3,3,6,61.1666666666667,0.133333333333333,0.0106852702225362,0.0273387702554886
"19",384661,8,8,16,115.5,0.0666666666666667,0.0106984969053935,0.332591266606174
"20",1191,2,2,4,0,0,0.0106645513837476,0.0362895863485511
"21",1200,0,0,0,0,NA,0.00819672131147541,0
"22",384683,0,0,0,0,NA,0.00819672131147541,0
"23",1148,1,1,2,0,0,0.0106457856765793,0.0225057502429935
"24",384687,0,0,0,0,NA,0.00819672131147541,0
"25",1147,1,1,2,0,0,0.0106862139009097,0.0100497828723436
"26",385166,0,0,0,0,NA,0.00819672131147541,0
"27",447446,0,0,0,0,NA,0.00819672131147541,0
"28",385174,0,0,0,0,NA,0.00819672131147541,0
"29",385549,0,0,0,0,NA,0.00819672131147541,0
"30",1142,0,0,0,0,NA,0.00819672131147541,0
"31",385551,0,0,0,0,NA,0.00819672131147541,0
"32",385555,0,0,0,0,NA,0.00819672131147541,0
"33",382556,0,0,0,0,NA,0.00819672131147541,0
"34",1228,2,2,4,0,0.166666666666667,0.0106937693327441,0.0319326609335861
"35",385557,0,0,0,0,NA,0.00819672131147541,0
"36",1134,2,2,4,0,0.166666666666667,0.0106852702225362,0.0544785157353668
"37",1135,0,0,0,0,NA,0.00819672131147541,0
"38",447483,0,0,0,0,NA,0.00819672131147541,0
"39",385559,0,0,0,0,NA,0.00819672131147541,0
"40",385560,0,0,0,0,NA,0.00819672131147541,0
"41",385561,0,0,0,0,NA,0.00819672131147541,0
"42",1160,2,2,4,24,0.166666666666667,0.0106890459363958,0.0451223420122122
"43",385562,0,0,0,0,NA,0.00819672131147541,0
"44",1146,1,1,2,0,0,0.0106280193236715,0.00220820593523952
"45",433644,0,0,0,0,NA,0.00819672131147541,0
"46",385565,0,0,0,0,NA,0.00819672131147541,0
"47",447484,0,0,0,0,NA,0.00819672131147541,0
"48",1161,0,0,0,0,NA,0.00819672131147541,0
