"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"2",1,1,2,0,0,0.05249343832021,0,0.135135135135135
"3",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"4",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"5",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"6",2,2,4,2,0,0.0526315789473684,2.35513868806855e-16,0.256045519203414
"7",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"8",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"9",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"10",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"11",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"12",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"13",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"14",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"15",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"16",1,1,2,0,0,0.05249343832021,1.8104390264724e-05,0.135135135135135
"17",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"18",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"19",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"20",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
"21",0,0,0,0,0,0.0476190476190476,1,0.0263157894736842
