"upeople_id","X200scmChanges","X323scmChanges","X1mslChanges","number_of_domain","country","X200linesadded","X200linesremoved","X323linesadded","X323linesremoved","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
300,17,0,164,4,8,3168,1522,0,0,1,2,2,4,0,0.166666666666667,0.171428571428571,0.924472700370411
498,33,0,24,3,9,2936,2200,0,0,7,0,0,0,0,NA,0.142857142857143,0
582,0,282,84,1,7,0,0,24136,8009,4,2,2,4,2,0.166666666666667,0.1875,0.470648612184534
2235,0,0,52,4,9,0,0,0,0,2,3,3,6,0,0.0666666666666667,0.181818181818182,1
378982,0,0,24,1,0,0,0,0,0,3,0,0,0,0,NA,0.142857142857143,0
387312,0,0,0,3,0,0,0,0,0,5,0,0,0,0,NA,0.142857142857143,0
387318,0,0,0,2,0,0,0,0,0,6,0,0,0,0,NA,0.142857142857143,0
