"upeople_id","X303scmChanges","X1mslChanges","number_of_domain","country","X303linesadded","X303linesremoved","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
1079,251,80,4,6,43874,25548,3,2,2,4,0,0.166666666666667,0.235294117647059,0.881415051258836
1082,1718,319,3,10,274610,213234,1,3,3,6,0,0.133333333333333,0.307692307692308,1
2262,5,108,2,9,1341,510,4,2,2,4,4,0.166666666666667,0.363636363636364,0.049760647950935
2694,82,55,2,10,5333,3347,2,3,3,6,4,0.133333333333333,0.363636363636364,0.563233367394741
378243,0,0,13,0,0,0,5,0,0,0,0,NA,0.2,4.32847126127614e-18
