"upeople_id","X1mslChanges","number_of_domain","country","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
383654,109,2,0,1,3,3,6,6,0,0.217391304347826,1
387280,158,3,0,2,1,1,2,0,0,0.172413793103448,0.428571428571429
387652,12,3,0,3,0,0,0,0,NA,0.166666666666667,3.92523114670944e-17
387658,11,2,0,4,1,1,2,0,0,0.185185185185185,0.285714285714286
387659,3,1,0,5,0,0,0,0,NA,0.166666666666667,3.92523114670944e-17
387664,50,1,0,6,1,1,2,0,0,0.142857142857143,0.857142857142857
