"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.841225973058978,0.665969799366452,0.707136828657096,0.362938453075678,0.352607000717523,-0.586207361335731,0.517300308189576,0.469587516359573,0.712450760245016,-0.543888351276406,0.0939619409120569,0.0939619409120569,0.0939619409120569,-0.622505535513726,-0.057544376246153,-0.269087293074052,0.711129019929657,0.435202377359464
"avg_resolution",0.841225973058978,1,0.814106390222475,0.787526762616431,0.444565844275526,0.077361021373695,-0.484642721740341,0.862901766190907,0.849399742860914,0.78201968956524,-0.736917869461896,0.228087280769745,0.228087280769745,0.228087280769745,-0.578787934676598,0.0849178300352872,-0.408493618855733,0.790547703772161,0.221356900702924
"scmChanges",0.665969799366452,0.814106390222475,1,0.971341645692639,0.704799646760617,-0.15559964214734,0.0547600588937495,0.900836259053088,0.840947718155281,0.967755556984436,-0.83311536396956,0.590447542983638,0.590447542983638,0.590447542983638,-0.479501018995203,0.462942369970863,-0.75812851327635,0.959969043968651,-0.33089980156677
"scrChanges",0.707136828657096,0.787526762616431,0.971341645692639,1,0.548564640405328,-0.0887315935936218,0.0678017079372597,0.845301356209545,0.793291752904005,0.999783909198173,-0.723711880944806,0.57223295469737,0.57223295469737,0.57223295469737,-0.432357476320558,0.397838584190415,-0.6436302542331,0.906358299250122,-0.298661606010987
"mslChanges",0.362938453075678,0.444565844275526,0.704799646760617,0.548564640405328,1,-0.168786606040239,0.0964754784132946,0.532944202310033,0.427445538729451,0.543615383968718,-0.779649876276638,0.467844378897607,0.467844378897607,0.467844378897607,-0.452833579454459,0.544602284625704,-0.88714865820277,0.803199776210654,-0.349040844778871
"number_of_domain",0.352607000717523,0.077361021373695,-0.15559964214734,-0.0887315935936218,-0.168786606040239,1,-0.572843707071774,-0.249329363134168,-0.253738364721188,-0.0827180963016872,0.366234609296627,-0.103016216628157,-0.103016216628157,-0.103016216628157,0.323512984930609,0.0152912080969152,0.138711361360694,-0.169022616850216,0.556004784073086
"country",-0.586207361335731,-0.484642721740341,0.0547600588937495,0.0678017079372597,0.0964754784132946,-0.572843707071774,1,-0.0360683932369832,-0.0593682856850723,0.067249776452337,0.0964485644340824,0.348935499016479,0.348935499016479,0.348935499016479,0.263222884812498,0.36642892374341,-0.239377017843426,-0.000862182020021668,-0.924412562034052
"linesadded",0.517300308189576,0.862901766190907,0.900836259053088,0.845301356209545,0.532944202310033,-0.249329363134168,-0.0360683932369832,1,0.991118974913887,0.83469363759538,-0.794362185939153,0.492565551673041,0.492565551673041,0.492565551673041,-0.391716777960801,0.36803373102945,-0.609977675237133,0.811266598727576,-0.265836416707181
"linesremoved",0.469587516359573,0.849399742860914,0.840947718155281,0.793291752904005,0.427445538729451,-0.253738364721188,-0.0593682856850723,0.991118974913887,1,0.781667599030033,-0.734395231907745,0.446159837687019,0.446159837687019,0.446159837687019,-0.342419105908083,0.31389980097375,-0.520659414372553,0.732013896815893,-0.23139670335301
"ReviewGotMerged",0.712450760245016,0.78201968956524,0.967755556984436,0.999783909198173,0.543615383968718,-0.0827180963016872,0.067249776452337,0.83469363759538,0.781667599030033,1,-0.718503766815848,0.571462679008184,0.571462679008184,0.571462679008184,-0.43294732533108,0.394476796604315,-0.63916618920619,0.903840547981434,-0.294204990170244
"X",-0.543888351276406,-0.736917869461896,-0.83311536396956,-0.723711880944806,-0.779649876276638,0.366234609296627,0.0964485644340824,-0.794362185939153,-0.734395231907745,-0.718503766815848,1,-0.553316744993187,-0.553316744993187,-0.553316744993187,0.568573532684178,-0.432138306390609,0.774740365198448,-0.84352214005049,0.205468377954333
"in_degree",0.0939619409120569,0.228087280769745,0.590447542983638,0.57223295469737,0.467844378897607,-0.103016216628157,0.348935499016479,0.492565551673041,0.446159837687019,0.571462679008184,-0.553316744993187,1,1,1,0.290401159748387,0.93804441654038,-0.819374955249264,0.42654844944945,-0.626911778960406
"out_degree",0.0939619409120569,0.228087280769745,0.590447542983638,0.57223295469737,0.467844378897607,-0.103016216628157,0.348935499016479,0.492565551673041,0.446159837687019,0.571462679008184,-0.553316744993187,1,1,1,0.290401159748387,0.93804441654038,-0.819374955249264,0.42654844944945,-0.626911778960406
"degree",0.0939619409120569,0.228087280769745,0.590447542983638,0.57223295469737,0.467844378897607,-0.103016216628157,0.348935499016479,0.492565551673041,0.446159837687019,0.571462679008184,-0.553316744993187,1,1,1,0.290401159748387,0.93804441654038,-0.819374955249264,0.42654844944945,-0.626911778960406
"betweenness",-0.622505535513726,-0.578787934676598,-0.479501018995203,-0.432357476320558,-0.452833579454459,0.323512984930609,0.263222884812498,-0.391716777960801,-0.342419105908083,-0.43294732533108,0.568573532684178,0.290401159748387,0.290401159748387,0.290401159748387,1,0.415874068100031,0.113853711807944,-0.661720734168207,-0.247081628142663
"clustcoeff",-0.057544376246153,0.0849178300352872,0.462942369970863,0.397838584190415,0.544602284625704,0.0152912080969152,0.36642892374341,0.36803373102945,0.31389980097375,0.394476796604315,-0.432138306390609,0.93804441654038,0.93804441654038,0.93804441654038,0.415874068100031,1,-0.850708202710427,0.329847655985677,-0.64438150970744
"closeness",-0.269087293074052,-0.408493618855733,-0.75812851327635,-0.6436302542331,-0.88714865820277,0.138711361360694,-0.239377017843426,-0.609977675237133,-0.520659414372553,-0.63916618920619,0.774740365198448,-0.819374955249264,-0.819374955249264,-0.819374955249264,0.113853711807944,-0.850708202710427,1,-0.731375969528797,0.553541712597079
"eigencentrality",0.711129019929657,0.790547703772161,0.959969043968651,0.906358299250122,0.803199776210654,-0.169022616850216,-0.000862182020021668,0.811266598727576,0.732013896815893,0.903840547981434,-0.84352214005049,0.42654844944945,0.42654844944945,0.42654844944945,-0.661720734168207,0.329847655985677,-0.731375969528797,1,-0.237220093953911
"upeople_id",0.435202377359464,0.221356900702924,-0.33089980156677,-0.298661606010987,-0.349040844778871,0.556004784073086,-0.924412562034052,-0.265836416707181,-0.23139670335301,-0.294204990170244,0.205468377954333,-0.626911778960406,-0.626911778960406,-0.626911778960406,-0.247081628142663,-0.64438150970744,0.553541712597079,-0.237220093953911,1
