"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.330947139187564,0.996152950020549,NA,0.203478968254663,0.245147993991764,0.690364839023468,0.967690015899414,0.995971332058309,NA,-0.407217864514418,0.949680697509328,0.949680697509328,0.949680697509328,NA,NA,-0.690364839023468,0.989260227614789,-0.691970585932159
"avg_resolution",0.330947139187564,1,0.277765235370593,NA,-0.0253414154688895,-0.0315082668857191,0.134497648650472,0.253718150307121,0.277440763929423,NA,0.137508106763233,0.243258819183347,0.243258819183347,0.243258819183347,NA,NA,-0.134497648650472,0.26948439722595,-0.134217013544309
"scmChanges",0.996152950020549,0.277765235370593,1,NA,0.257356533010605,0.224495773906264,0.730548948740245,0.981848031127674,0.999994803565962,NA,-0.421148617829552,0.967286433423523,0.967286433423523,0.967286433423523,NA,NA,-0.730548948740245,0.997193818531758,-0.731926120067847
"scrChanges",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mslChanges",0.203478968254663,-0.0253414154688895,0.257356533010605,NA,1,-0.0565346986751396,0.847870763968757,0.435965584013764,0.260470400068956,NA,0.255341966837796,0.494079158381377,0.494079158381377,0.494079158381377,NA,NA,-0.847870763968757,0.328975823374938,-0.846749642796155
"number_of_domain",0.245147993991764,-0.0315082668857191,0.224495773906264,NA,-0.0565346986751396,1,0.0832263722658486,0.197983854647614,0.224113249607203,NA,0.244431208362237,0.187141913259358,0.187141913259358,0.187141913259358,NA,NA,-0.0832263722658486,0.215009884158679,-0.0916293836179474
"country",0.690364839023468,0.134497648650472,0.730548948740245,NA,0.847870763968757,0.0832263722658486,1,0.846805688932079,0.732746552825364,NA,-0.0506369683541833,0.87988269012812,0.87988269012812,0.87988269012812,NA,NA,-1,0.77961995787296,-0.999963377551729
"linesadded",0.967690015899414,0.253718150307121,0.981848031127674,NA,0.435965584013764,0.197983854647614,0.846805688932079,1,0.982454383577365,NA,-0.342111282340589,0.997844864492535,0.997844864492535,0.997844864492535,NA,NA,-0.846805688932079,0.993292024983199,-0.847868240813798
"linesremoved",0.995971332058309,0.277440763929423,0.999994803565962,NA,0.260470400068956,0.224113249607203,0.732746552825364,0.982454383577365,1,NA,-0.419932974413179,0.968099240470481,0.968099240470481,0.968099240470481,NA,NA,-0.732746552825364,0.997429979912632,-0.734118794331833
"ReviewGotMerged",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X",-0.407217864514418,0.137508106763233,-0.421148617829552,NA,0.255341966837796,0.244431208362237,-0.0506369683541833,-0.342111282340589,-0.419932974413179,NA,1,-0.311882143547879,-0.311882143547879,-0.311882143547879,NA,NA,0.0506369683541833,-0.391787868549607,0.0481886604731787
"in_degree",0.949680697509328,0.243258819183347,0.967286433423523,NA,0.494079158381377,0.187141913259358,0.87988269012812,0.997844864492535,0.968099240470481,NA,-0.311882143547879,1,1,1,NA,NA,-0.87988269012812,0.98356383470287,-0.880827434917343
"out_degree",0.949680697509328,0.243258819183347,0.967286433423523,NA,0.494079158381377,0.187141913259358,0.87988269012812,0.997844864492535,0.968099240470481,NA,-0.311882143547879,1,1,1,NA,NA,-0.87988269012812,0.98356383470287,-0.880827434917343
"degree",0.949680697509328,0.243258819183347,0.967286433423523,NA,0.494079158381377,0.187141913259358,0.87988269012812,0.997844864492535,0.968099240470481,NA,-0.311882143547879,1,1,1,NA,NA,-0.87988269012812,0.98356383470287,-0.880827434917343
"betweenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"clustcoeff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"closeness",-0.690364839023468,-0.134497648650472,-0.730548948740245,NA,-0.847870763968757,-0.0832263722658486,-1,-0.846805688932079,-0.732746552825364,NA,0.0506369683541833,-0.87988269012812,-0.87988269012812,-0.87988269012812,NA,NA,1,-0.77961995787296,0.999963377551729
"eigencentrality",0.989260227614789,0.26948439722595,0.997193818531758,NA,0.328975823374938,0.215009884158679,0.77961995787296,0.993292024983199,0.997429979912632,NA,-0.391787868549607,0.98356383470287,0.98356383470287,0.98356383470287,NA,NA,-0.77961995787296,1,-0.780878950166159
"upeople_id",-0.691970585932159,-0.134217013544309,-0.731926120067847,NA,-0.846749642796155,-0.0916293836179474,-0.999963377551729,-0.847868240813798,-0.734118794331833,NA,0.0481886604731787,-0.880827434917343,-0.880827434917343,-0.880827434917343,NA,NA,0.999963377551729,-0.780878950166159,1
