"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,-0.0471344402393774,-0.186139671787605,-0.104610985352881,0.0704823832807126,-0.0214546253824053,-0.203740145117152,-0.130445151088934,-0.145974098711758,-0.104610985352881,-0.362961273157733,-0.211245945809475,-0.211245945809475,-0.211245945809475,-0.104610985352881,-0.164027935073273,0.174151901457089,-0.181498889834977,0.197583841584681
"avg_resolution",-0.0471344402393774,1,-0.13430509452124,-0.095781104500216,-0.192760036655161,0.535652025967147,-0.0813177343807108,-0.112814273559929,-0.122547127820307,-0.095781104500216,0.0272143674808629,-0.11078198362413,-0.11078198362413,-0.11078198362413,0.0541553395034155,0.000974740222612699,0.11010411965218,-0.136493928053957,0.0707300172154144
"scmChanges",-0.186139671787605,-0.13430509452124,1,0.680172312651744,0.378570604880495,0.148850570579771,0.812429391811785,0.806321688345753,0.878757582467906,0.680172312651744,0.364356567704471,0.947216793713079,0.947216793713079,0.947216793713079,-0.011794895595117,0.355985254893356,-0.883469634389177,0.998628843567759,-0.829598098898226
"scrChanges",-0.104610985352881,-0.095781104500216,0.680172312651744,1,0.440188135195951,0.0633513520873805,0.688032961232452,0.981817628277229,0.946806066722557,1,0.257115104606744,0.565090905158132,0.565090905158132,0.565090905158132,-0.0588235294117647,0.250369104182157,-0.907219990875455,0.663666099995234,-0.540582070978592
"mslChanges",0.0704823832807126,-0.192760036655161,0.378570604880495,0.440188135195951,1,0.0350217441193214,0.308081666038903,0.454084087630772,0.453953367854106,0.440188135195951,-0.142509785415106,0.306818289051571,0.306818289051571,0.306818289051571,-0.10386005770522,0.0606378504956489,-0.421154227229936,0.376695669874505,-0.274301204395984
"number_of_domain",-0.0214546253824053,0.535652025967147,0.148850570579771,0.0633513520873805,0.0350217441193214,1,0.0482303079057996,0.0915319960126629,0.109784436282656,0.0633513520873805,0.396963178136051,0.112108249326102,0.112108249326102,0.112108249326102,-0.112083161385365,-0.0542962625756257,-0.08571393311835,0.155208117261654,-0.0845630274870132
"country",-0.203740145117152,-0.0813177343807108,0.812429391811785,0.688032961232452,0.308081666038903,0.0482303079057996,1,0.7542836121696,0.784494033682359,0.688032961232452,0.469681297168749,0.916516115619229,0.916516115619229,0.916516115619229,0.529256124024963,0.808035877826206,-0.912115280115342,0.780931669845646,-0.970403732451006
"linesadded",-0.130445151088934,-0.112814273559929,0.806321688345753,0.981817628277229,0.454084087630772,0.0915319960126629,0.7542836121696,1,0.990677811463453,0.981817628277229,0.295663150969033,0.694430422152875,0.694430422152875,0.694430422152875,-0.0685688387817679,0.276738648773851,-0.955553957080521,0.793523703370132,-0.639904223587515
"linesremoved",-0.145974098711758,-0.122547127820307,0.878757582467906,0.946806066722557,0.453953367854106,0.109784436282656,0.784494033682359,0.990677811463453,1,0.946806066722557,0.316455234379034,0.771424481110771,0.771424481110771,0.771424481110771,-0.0747966611395676,0.288735606281667,-0.968674144380662,0.86894271821737,-0.696399126675951
"ReviewGotMerged",-0.104610985352881,-0.095781104500216,0.680172312651744,1,0.440188135195951,0.0633513520873805,0.688032961232452,0.981817628277229,0.946806066722557,1,0.257115104606744,0.565090905158132,0.565090905158132,0.565090905158132,-0.0588235294117647,0.250369104182157,-0.907219990875455,0.663666099995234,-0.540582070978592
