"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avg_resolution",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scmChanges",NA,NA,1,0.949539787308728,0.94310862941475,-0.75949455997117,0.829100373376394,0.954136975827332,0.958778374185005,0.949636889798562,0.650513653487918,0.75949455997117,0.75949455997117,0.75949455997117,NA,NA,-0.75949455997117,0.759497547178363,-0.759496051536762
"scrChanges",NA,NA,0.949539787308728,1,0.999801882117917,-0.51713890454375,0.611904042867729,0.999887527805773,0.999522445090074,0.999999952031416,0.855901485807386,0.51713890454375,0.51713890454375,0.51713890454375,NA,NA,-0.51713890454375,0.517142834912265,-0.517140867045266
"mslChanges",NA,NA,0.94310862941475,0.999801882117917,1,-0.5,0.59603956067927,0.999390907214948,0.998709343918956,0.99979566893614,0.866025403784439,0.5,0.5,0.5,NA,NA,-0.5,0.500003976858606,-0.500001985714768
"number_of_domain",NA,NA,-0.75949455997117,-0.51713890454375,-0.5,1,-0.993399267798783,-0.529917315430706,-0.543340292072491,-0.517403984313255,0,-1,-1,-1,NA,NA,1,-0.999999999989456,0.999999999997371
"country",NA,NA,0.829100373376394,0.611904042867729,0.59603956067927,-0.993399267798783,1,0.623697400996188,0.636052542555416,0.612148994624037,0.114707866935281,0.993399267798783,0.993399267798783,0.993399267798783,NA,NA,-0.993399267798783,0.993399794536797,-0.993399530810692
"linesadded",NA,NA,0.954136975827332,0.999887527805773,0.999390907214948,-0.529917315430706,0.623697400996188,1,0.999873473707564,0.999892125196569,0.848049313900267,0.529917315430706,0.529917315430706,0.529917315430706,NA,NA,-0.529917315430706,0.52992120974123,-0.529919259927885
"linesremoved",NA,NA,0.958778374185005,0.999522445090074,0.998709343918956,-0.543340292072491,0.636052542555416,0.999873473707564,1,0.999531968385202,0.839512553217985,0.543340292072491,0.543340292072491,0.543340292072491,NA,NA,-0.543340292072491,0.543344147181328,-0.543342216995633
"ReviewGotMerged",NA,NA,0.949636889798562,0.999999952031416,0.99979566893614,-0.517403984313255,0.612148994624037,0.999892125196569,0.999531968385202,1,0.855741267566762,0.517403984313256,0.517403984313256,0.517403984313256,NA,NA,-0.517403984313255,0.517407913946031,-0.517405946447405
"X",NA,NA,0.650513653487918,0.855901485807386,0.866025403784439,0,0.114707866935281,0.848049313900267,0.839512553217985,0.855741267566762,1,0,0,0,NA,NA,0,4.59208686098932e-06,-2.29290742931092e-06
"in_degree",NA,NA,0.75949455997117,0.51713890454375,0.5,-1,0.993399267798783,0.529917315430706,0.543340292072491,0.517403984313256,0,1,1,1,NA,NA,-1,0.999999999989456,-0.999999999997371
"out_degree",NA,NA,0.75949455997117,0.51713890454375,0.5,-1,0.993399267798783,0.529917315430706,0.543340292072491,0.517403984313256,0,1,1,1,NA,NA,-1,0.999999999989456,-0.999999999997371
"degree",NA,NA,0.75949455997117,0.51713890454375,0.5,-1,0.993399267798783,0.529917315430706,0.543340292072491,0.517403984313256,0,1,1,1,NA,NA,-1,0.999999999989456,-0.999999999997371
"betweenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"clustcoeff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"closeness",NA,NA,-0.75949455997117,-0.51713890454375,-0.5,1,-0.993399267798783,-0.529917315430706,-0.543340292072491,-0.517403984313255,0,-1,-1,-1,NA,NA,1,-0.999999999989456,0.999999999997371
"eigencentrality",NA,NA,0.759497547178363,0.517142834912265,0.500003976858606,-0.999999999989456,0.993399794536797,0.52992120974123,0.543344147181328,0.517407913946031,4.59208686098932e-06,0.999999999989456,0.999999999989456,0.999999999989456,NA,NA,-0.999999999989456,1,-0.999999999997357
"upeople_id",NA,NA,-0.759496051536762,-0.517140867045266,-0.500001985714768,0.999999999997371,-0.993399530810692,-0.529919259927885,-0.543342216995633,-0.517405946447405,-2.29290742931092e-06,-0.999999999997371,-0.999999999997371,-0.999999999997371,NA,NA,0.999999999997371,-0.999999999997357,1
