"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,-0.0751360502175824,-0.0393776315423115,-0.0522785186109083,-0.112309752083879,0.772481931617486,-0.54376800646493,-0.0455668353303093,-0.0446293037029928,-0.0508368470811875,0.0875445713809013,-0.146908044373524,-0.146908044373524,-0.146908044373524,-0.125655277656709,-0.162644773975532,-0.225198270291692,-0.0670822117935019,0.648242979815365
"avg_resolution",-0.0751360502175824,1,-0.02967039332755,0.275900863206998,0.692949778334954,-0.256853917957669,0.0579364426766945,-0.0248562714288985,-0.0310986402699783,0.267712985914595,-0.425118835480946,0.19620252075161,0.19620252075161,0.19620252075161,0.400133024220664,0.206603104170791,0.314366385153965,-0.069050663975042,-0.140914694006139
"scmChanges",-0.0393776315423115,-0.02967039332755,1,0.72401726030542,0.535895506067018,0.0258098159453152,0.25900252663687,0.951346863732861,0.957628210553068,0.742833856361792,0.032148234604506,0.863499389696972,0.863499389696972,0.863499389696972,0.379717974085744,-0.0320828926993815,0.420599787783058,0.735132043636685,-0.18254595188269
"scrChanges",-0.0522785186109083,0.275900863206998,0.72401726030542,1,0.691514522912423,0.0232271919693157,0.189256794840292,0.503817418639552,0.524218834213855,0.999075724153896,-0.0499987803035916,0.685114961258365,0.685114961258365,0.685114961258365,0.0948885983452663,-0.0235307103113887,0.345020061958503,0.191073406020284,-0.170756587191996
"mslChanges",-0.112309752083879,0.692949778334954,0.535895506067018,0.691514522912423,1,-0.0231630041476219,0.0811346007914405,0.46420032643873,0.462058403588307,0.692663683449381,-0.436432312936911,0.722629299372872,0.722629299372872,0.722629299372872,0.626522129659582,0.00330638992199509,0.532766504381392,0.229926792265545,-0.219254913102205
"number_of_domain",0.772481931617486,-0.256853917957669,0.0258098159453152,0.0232271919693157,-0.0231630041476219,1,-0.496559218061325,-0.0295946357652828,-0.0249863843517466,0.0251770570261997,-0.0528612539513789,-0.100299889785959,-0.100299889785959,-0.100299889785959,-0.0622754322319254,-0.522522578019284,-0.358719738598179,-0.167299500314269,0.426836374002265
"country",-0.54376800646493,0.0579364426766945,0.25900252663687,0.189256794840292,0.0811346007914405,-0.496559218061325,1,0.268660836674539,0.27760281439502,0.196758196870865,0.259649434209395,0.330251369698225,0.330251369698225,0.330251369698225,-0.000874178931308707,0.443010870744159,0.414947755214394,0.332917603344397,-0.888411902340282
"linesadded",-0.0455668353303093,-0.0248562714288985,0.951346863732861,0.503817418639552,0.46420032643873,-0.0295946357652828,0.268660836674539,1,0.998480335183794,0.528480874992125,-0.000701290688109046,0.83890842171598,0.83890842171598,0.83890842171598,0.507357789853992,0.0259069087731381,0.451258612647238,0.866636349109046,-0.186127627620924
"linesremoved",-0.0446293037029928,-0.0310986402699783,0.957628210553068,0.524218834213855,0.462058403588307,-0.0249863843517466,0.27760281439502,0.998480335183794,1,0.548823559872597,0.00595621854771845,0.844285416642873,0.844285416642873,0.844285416642873,0.484733274807584,0.0198400845799845,0.445744887096174,0.861971693912742,-0.183510754538684
"ReviewGotMerged",-0.0508368470811875,0.267712985914595,0.742833856361792,0.999075724153896,0.692663683449381,0.0251770570261997,0.196758196870865,0.528480874992125,0.548823559872597,1,-0.054455564360585,0.704187826516067,0.704187826516067,0.704187826516067,0.110180287804969,-0.0166500822668832,0.358190866848278,0.213455422283378,-0.170944562826953
"X",0.0875445713809013,-0.425118835480946,0.032148234604506,-0.0499987803035916,-0.436432312936911,-0.0528612539513789,0.259649434209395,-0.000701290688109046,0.00595621854771845,-0.054455564360585,1,-0.167311075052913,-0.167311075052913,-0.167311075052913,-0.234629592431809,0.110582485346003,-0.193112070393969,0.0100387654668622,-0.0746392173547871
"in_degree",-0.146908044373524,0.19620252075161,0.863499389696972,0.685114961258365,0.722629299372872,-0.100299889785959,0.330251369698225,0.83890842171598,0.844285416642873,0.704187826516067,-0.167311075052913,1,1,1,0.607498266295909,0.274972443528546,0.776441583178258,0.667615932290222,-0.32617547933324
"out_degree",-0.146908044373524,0.19620252075161,0.863499389696972,0.685114961258365,0.722629299372872,-0.100299889785959,0.330251369698225,0.83890842171598,0.844285416642873,0.704187826516067,-0.167311075052913,1,1,1,0.607498266295909,0.274972443528546,0.776441583178258,0.667615932290222,-0.32617547933324
"degree",-0.146908044373524,0.19620252075161,0.863499389696972,0.685114961258365,0.722629299372872,-0.100299889785959,0.330251369698225,0.83890842171598,0.844285416642873,0.704187826516067,-0.167311075052913,1,1,1,0.607498266295909,0.274972443528546,0.776441583178258,0.667615932290222,-0.32617547933324
"betweenness",-0.125655277656709,0.400133024220664,0.379717974085744,0.0948885983452663,0.626522129659582,-0.0622754322319254,-0.000874178931308707,0.507357789853992,0.484733274807584,0.110180287804969,-0.234629592431809,0.607498266295909,0.607498266295909,0.607498266295909,1,0.154206293600197,0.565122718767171,0.392878925736275,-0.195552256451484
"clustcoeff",-0.162644773975532,0.206603104170791,-0.0320828926993815,-0.0235307103113887,0.00330638992199509,-0.522522578019284,0.443010870744159,0.0259069087731381,0.0198400845799845,-0.0166500822668832,0.110582485346003,0.274972443528546,0.274972443528546,0.274972443528546,0.154206293600197,1,0.74980545669502,0.201962057813747,-0.34114787796699
"closeness",-0.225198270291692,0.314366385153965,0.420599787783058,0.345020061958503,0.532766504381392,-0.358719738598179,0.414947755214394,0.451258612647238,0.445744887096174,0.358190866848278,-0.193112070393969,0.776441583178258,0.776441583178258,0.776441583178258,0.565122718767171,0.74980545669502,1,0.450136503640219,-0.436303659846844
"eigencentrality",-0.0670822117935019,-0.069050663975042,0.735132043636685,0.191073406020284,0.229926792265545,-0.167299500314269,0.332917603344397,0.866636349109046,0.861971693912742,0.213455422283378,0.0100387654668622,0.667615932290222,0.667615932290222,0.667615932290222,0.392878925736275,0.201962057813747,0.450136503640219,1,-0.192745725512354
"upeople_id",0.648242979815365,-0.140914694006139,-0.18254595188269,-0.170756587191996,-0.219254913102205,0.426836374002265,-0.888411902340282,-0.186127627620924,-0.183510754538684,-0.170944562826953,-0.0746392173547871,-0.32617547933324,-0.32617547933324,-0.32617547933324,-0.195552256451484,-0.34114787796699,-0.436303659846844,-0.192745725512354,1
