"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,-0.0330885384288763,0.147023254999189,-0.0167635164557404,0.0277596979152335,-0.0799688377660473,-0.0959199286052022,0.12057238520097,0.127068108635423,-0.00962757414441047,-0.0539611250650634,0.0284159359316633,0.0284159359316633,0.0284159359316633,-0.00560195567286743,-0.0616113127018409,-0.0238816549272998,0.0719891001343291,0.117388475835133
"avg_resolution",-0.0330885384288763,1,-0.0591720054458087,-0.0253912456919013,-0.0921355741169388,-0.0767375592041802,0.182299685699629,-0.0500277047726501,-0.0503060341516381,0.00569532795652937,0.181799732269756,-0.0585722598676095,-0.0585722598676095,-0.0585722598676095,-0.0668837362559527,-0.00963611009432532,-0.0425112883752293,-0.0393006240764774,-0.180867145876283
"scmChanges",0.147023254999189,-0.0591720054458087,1,0.0996896654045844,0.581959602909575,0.208398641241686,0.274456626419379,0.883048126813033,0.838277346753853,0.115069540209442,-0.28424813954245,0.49821291718752,0.49821291718752,0.49821291718752,0.251939042419317,-0.0107934253286396,0.30213824530996,0.72010991764905,-0.290039951898892
"scrChanges",-0.0167635164557404,-0.0253912456919013,0.0996896654045844,1,0.0968717863171035,0.261430858609448,0.209017927514846,0.0542129385731925,0.0384830512132979,0.936560502121533,-0.231796899619553,0.539226587881994,0.539226587881994,0.539226587881994,0.538689533832415,0.0973639521337087,0.400842109627602,0.01427931304714,-0.232672507284097
"mslChanges",0.0277596979152335,-0.0921355741169388,0.581959602909575,0.0968717863171035,1,0.29886186407712,0.336813314742994,0.591709323201424,0.5791531711018,0.0994935298103739,-0.457351315019233,0.261139532214124,0.261139532214124,0.261139532214124,0.0838523987888828,0.202445772838221,0.243060324815999,0.483857782572688,-0.355775680699752
"number_of_domain",-0.0799688377660473,-0.0767375592041802,0.208398641241686,0.261430858609448,0.29886186407712,1,0.489002965561371,0.161925958217331,0.178783803216773,0.234550714048009,-0.186313905809808,0.235932747966383,0.235932747966383,0.235932747966383,0.159186525060453,0.246290012300157,0.292013552500578,0.0524321284424583,-0.518644798391963
"country",-0.0959199286052022,0.182299685699629,0.274456626419379,0.209017927514846,0.336813314742994,0.489002965561371,1,0.238776195863787,0.246178545810898,0.189739946024234,-0.16778242403569,0.324275567456449,0.324275567456449,0.324275567456449,0.284887433940435,0.351254870495544,0.460168119213002,0.16115326831171,-0.967389928706881
"linesadded",0.12057238520097,-0.0500277047726501,0.883048126813033,0.0542129385731925,0.591709323201424,0.161925958217331,0.238776195863787,1,0.953346137957596,0.061524989655212,-0.25047254536822,0.49613293077486,0.49613293077486,0.49613293077486,0.229229727851951,0.0358553501148834,0.328015233874035,0.79120532071898,-0.259123204362171
"linesremoved",0.127068108635423,-0.0503060341516381,0.838277346753853,0.0384830512132979,0.5791531711018,0.178783803216773,0.246178545810898,0.953346137957596,1,0.0487262133018184,-0.247615491337138,0.386553465372742,0.386553465372742,0.386553465372742,0.164588071536155,0.0426189578097465,0.284378771370791,0.661022452818463,-0.256513332009013
"ReviewGotMerged",-0.00962757414441047,0.00569532795652937,0.115069540209442,0.936560502121533,0.0994935298103739,0.234550714048009,0.189739946024234,0.061524989655212,0.0487262133018184,1,-0.272267693623167,0.488577730891751,0.488577730891751,0.488577730891751,0.50242412058913,0.0803351803668974,0.353880898594832,0.0275277443358305,-0.211235015863712
"X",-0.0539611250650634,0.181799732269756,-0.28424813954245,-0.231796899619553,-0.457351315019233,-0.186313905809808,-0.16778242403569,-0.25047254536822,-0.247615491337138,-0.272267693623167,1,-0.142419250890724,-0.142419250890724,-0.142419250890724,-0.0289278748844539,0.0168106337991355,-0.0723853129847415,-0.187393395674473,0.186011062144604
"in_degree",0.0284159359316633,-0.0585722598676095,0.49821291718752,0.539226587881994,0.261139532214124,0.235932747966383,0.324275567456449,0.49613293077486,0.386553465372742,0.488577730891751,-0.142419250890724,1,1,1,0.815391647426025,0.148462364555427,0.761547482788179,0.520176701302914,-0.367691145313553
"out_degree",0.0284159359316633,-0.0585722598676095,0.49821291718752,0.539226587881994,0.261139532214124,0.235932747966383,0.324275567456449,0.49613293077486,0.386553465372742,0.488577730891751,-0.142419250890724,1,1,1,0.815391647426025,0.148462364555427,0.761547482788179,0.520176701302914,-0.367691145313553
"degree",0.0284159359316633,-0.0585722598676095,0.49821291718752,0.539226587881994,0.261139532214124,0.235932747966383,0.324275567456449,0.49613293077486,0.386553465372742,0.488577730891751,-0.142419250890724,1,1,1,0.815391647426025,0.148462364555427,0.761547482788179,0.520176701302914,-0.367691145313553
"betweenness",-0.00560195567286743,-0.0668837362559527,0.251939042419317,0.538689533832415,0.0838523987888828,0.159186525060453,0.284887433940435,0.229229727851951,0.164588071536155,0.50242412058913,-0.0289278748844539,0.815391647426025,0.815391647426025,0.815391647426025,1,0.16447900819001,0.650122220143002,0.178007079885416,-0.313705176343085
"clustcoeff",-0.0616113127018409,-0.00963611009432532,-0.0107934253286396,0.0973639521337087,0.202445772838221,0.246290012300157,0.351254870495544,0.0358553501148834,0.0426189578097465,0.0803351803668974,0.0168106337991355,0.148462364555427,0.148462364555427,0.148462364555427,0.16447900819001,1,0.700132477969837,0.053086982854147,-0.339986000479318
"closeness",-0.0238816549272998,-0.0425112883752293,0.30213824530996,0.400842109627602,0.243060324815999,0.292013552500578,0.460168119213002,0.328015233874035,0.284378771370791,0.353880898594832,-0.0723853129847415,0.761547482788179,0.761547482788179,0.761547482788179,0.650122220143002,0.700132477969837,1,0.367124743576701,-0.484036163170269
"eigencentrality",0.0719891001343291,-0.0393006240764774,0.72010991764905,0.01427931304714,0.483857782572688,0.0524321284424583,0.16115326831171,0.79120532071898,0.661022452818463,0.0275277443358305,-0.187393395674473,0.520176701302914,0.520176701302914,0.520176701302914,0.178007079885416,0.053086982854147,0.367124743576701,1,-0.178293925304933
"upeople_id",0.117388475835133,-0.180867145876283,-0.290039951898892,-0.232672507284097,-0.355775680699752,-0.518644798391963,-0.967389928706881,-0.259123204362171,-0.256513332009013,-0.211235015863712,0.186011062144604,-0.367691145313553,-0.367691145313553,-0.367691145313553,-0.313705176343085,-0.339986000479318,-0.484036163170269,-0.178293925304933,1
