"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.668589512243091,0.400672381745899,0.407107732901925,-0.175442950205343,0.943167447762049,0.0644791243764224,0.244220793231214,0.382276046229427,0.406122953529322,0.0544734201433402,0.233713176221401,0.233713176221401,0.233713176221401,NA,NA,-0.233713176221401,0.233708038176011,-0.0766480957546143
"avg_resolution",0.668589512243091,1,0.929810703080701,0.940249540410661,-0.00864350120591074,0.476781390941265,0.375402269850153,0.616181062658027,0.897043430476137,0.938709211406213,-0.189171999806454,0.593788319291819,0.593788319291819,0.593788319291819,NA,NA,-0.593788319291819,0.593777348328897,-0.412690388061606
"scmChanges",0.400672381745899,0.929810703080701,1,0.998526324177849,0.0980201305620419,0.212226333662931,0.579531787352198,0.802368961395576,0.992797215353409,0.998974534006177,-0.373500869616817,0.78391253385203,0.78391253385203,0.78391253385203,NA,NA,-0.78391253385203,0.783903425911195,-0.591096534628834
"scrChanges",0.407107732901925,0.940249540410661,0.998526324177849,1,0.0896710549992211,0.211925669269106,0.545596783014892,0.768796947747707,0.984832293042221,0.999959454373049,-0.344257080179216,0.749062919882906,0.749062919882906,0.749062919882906,NA,NA,-0.749062919882907,0.749053201290908,-0.564654097767267
"mslChanges",-0.175442950205343,-0.00864350120591074,0.0980201305620419,0.0896710549992211,1,-0.182994662233237,0.0621935633864499,0.16887858555755,0.115426872331898,0.0910747140925629,-0.397377594233169,0.170704368426856,0.170704368426856,0.170704368426856,NA,NA,-0.170704368426856,0.170705214196762,-0.0319981349225102
"number_of_domain",0.943167447762049,0.476781390941265,0.212226333662931,0.211925669269106,-0.182994662233237,1,0.146216094126231,0.17015088063168,0.210671026346801,0.212018787823288,-0.048177621071894,0.166228585163803,0.166228585163803,0.166228585163803,NA,NA,-0.166228585163803,0.166226649657417,-0.162727129660568
"country",0.0644791243764224,0.375402269850153,0.579531787352198,0.545596783014892,0.0621935633864499,0.146216094126231,1,0.828805816494695,0.648387996641198,0.551338933464794,-0.829669448147185,0.832765544443563,0.832765544443563,0.832765544443563,NA,NA,-0.832765544443563,0.832767275842445,-0.983752450582915
"linesadded",0.244220793231214,0.616181062658027,0.802368961395576,0.768796947747707,0.16887858555755,0.17015088063168,0.828805816494695,1,0.868093811821768,0.774524395811961,-0.615240509806598,0.999540648440652,0.999540648440652,0.999540648440652,NA,NA,-0.999540648440652,0.999540203750641,-0.755498160442827
"linesremoved",0.382276046229427,0.897043430476137,0.992797215353409,0.984832293042221,0.115426872331898,0.210671026346801,0.648387996641198,0.868093811821768,1,0.986354806465829,-0.434154904928683,0.852650832737194,0.852650832737194,0.852650832737194,NA,NA,-0.852650832737194,0.852643168120492,-0.643291021412242
"ReviewGotMerged",0.406122953529322,0.938709211406213,0.998974534006177,0.999959454373049,0.0910747140925629,0.212018787823288,0.551338933464794,0.774524395811961,0.986354806465829,1,-0.349179744399739,0.754998335641376,0.754998335641376,0.754998335641376,NA,NA,-0.754998335641376,0.754988716392718,-0.569156888766275
"X",0.0544734201433402,-0.189171999806454,-0.373500869616817,-0.344257080179216,-0.397377594233169,-0.048177621071894,-0.829669448147185,-0.615240509806598,-0.434154904928683,-0.349179744399739,1,-0.621059003408119,-0.621059003408119,-0.621059003408119,NA,NA,0.621059003408119,-0.621061681609,0.829069281512008
"in_degree",0.233713176221401,0.593788319291819,0.78391253385203,0.749062919882906,0.170704368426856,0.166228585163803,0.832765544443563,0.999540648440652,0.852650832737194,0.754998335641376,-0.621059003408119,1,1,1,NA,NA,-1,0.999999999892403,-0.75591747195061
"out_degree",0.233713176221401,0.593788319291819,0.78391253385203,0.749062919882906,0.170704368426856,0.166228585163803,0.832765544443563,0.999540648440652,0.852650832737194,0.754998335641376,-0.621059003408119,1,1,1,NA,NA,-1,0.999999999892403,-0.75591747195061
"degree",0.233713176221401,0.593788319291819,0.78391253385203,0.749062919882906,0.170704368426856,0.166228585163803,0.832765544443563,0.999540648440652,0.852650832737194,0.754998335641376,-0.621059003408119,1,1,1,NA,NA,-1,0.999999999892403,-0.75591747195061
"betweenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"clustcoeff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"closeness",-0.233713176221401,-0.593788319291819,-0.78391253385203,-0.749062919882907,-0.170704368426856,-0.166228585163803,-0.832765544443563,-0.999540648440652,-0.852650832737194,-0.754998335641376,0.621059003408119,-1,-1,-1,NA,NA,1,-0.999999999892403,0.755917471950611
"eigencentrality",0.233708038176011,0.593777348328897,0.783903425911195,0.749053201290908,0.170705214196762,0.166226649657417,0.832767275842445,0.999540203750641,0.852643168120492,0.754988716392718,-0.621061681609,0.999999999892403,0.999999999892403,0.999999999892403,NA,NA,-0.999999999892403,1,-0.755917506758354
"upeople_id",-0.0766480957546143,-0.412690388061606,-0.591096534628834,-0.564654097767267,-0.0319981349225102,-0.162727129660568,-0.983752450582915,-0.755498160442827,-0.643291021412242,-0.569156888766275,0.829069281512008,-0.75591747195061,-0.75591747195061,-0.75591747195061,NA,NA,0.755917471950611,-0.755917506758354,1
