"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.0220702409390609,0.542273429701292,NA,0.147957876965559,0.302305840383418,0.26522666001379,0.333894529016405,0.168916958356453,NA,-0.300891418568753,0.755738726343159,0.755738726343159,0.755738726343159,0.479654803877476,0.257888731999112,0.480438486525389,0.733861030536528,-0.333052596402976
"avg_resolution",0.0220702409390609,1,0.0416288603515033,NA,0.0453359269478546,-0.0879087952245318,-0.0426217302366166,0.071359238496738,0.0722455854087926,NA,0.218553812478442,0.00934454772441104,0.00934454772441104,0.00934454772441104,-0.0347952750852319,0.000877404520546729,-0.0101593202163054,0.0462680001829355,0.0799283263917965
"scmChanges",0.542273429701292,0.0416288603515033,1,NA,0.568434965932918,0.40559185835956,0.338403371398666,0.882948390197072,0.794114707352997,NA,-0.259558393099707,0.863221675263634,0.863221675263634,0.863221675263634,0.646229371437798,0.308966853361353,0.6324236155287,0.910405010128384,-0.372514784198794
"scrChanges",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mslChanges",0.147957876965559,0.0453359269478546,0.568434965932918,NA,1,0.335679255707372,0.26636691691754,0.830132380070705,0.869101369063671,NA,-0.321897572506782,0.318298216362632,0.318298216362632,0.318298216362632,0.0808133637658058,0.506753075794747,0.417570820537208,0.489231644921418,-0.271528047830182
"number_of_domain",0.302305840383418,-0.0879087952245318,0.40559185835956,NA,0.335679255707372,1,0.313448246211368,0.417330552359994,0.387128319146429,NA,-0.390628194978287,0.339820121762404,0.339820121762404,0.339820121762404,0.199298915600672,0.176951110835345,0.276055908462535,0.390186735346695,-0.373233779500815
"country",0.26522666001379,-0.0426217302366166,0.338403371398666,NA,0.26636691691754,0.313448246211368,1,0.313005744706628,0.294643160278802,NA,-0.35789972146592,0.386430028751281,0.386430028751281,0.386430028751281,0.35818865884741,0.43571221376497,0.428201611166203,0.305943902906111,-0.96426928529057
"linesadded",0.333894529016405,0.071359238496738,0.882948390197072,NA,0.830132380070705,0.417330552359994,0.313005744706628,1,0.974140042371774,NA,-0.245776044385641,0.612244612477273,0.612244612477273,0.612244612477273,0.319025526648734,0.353872744754215,0.515875661227751,0.792649052739439,-0.315277893654987
"linesremoved",0.168916958356453,0.0722455854087926,0.794114707352997,NA,0.869101369063671,0.387128319146429,0.294643160278802,0.974140042371774,1,NA,-0.217592908109929,0.464289402219499,0.464289402219499,0.464289402219499,0.198084290426107,0.368430699125368,0.464332380769731,0.638049010132674,-0.288470795017061
"ReviewGotMerged",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X",-0.300891418568753,0.218553812478442,-0.259558393099707,NA,-0.321897572506782,-0.390628194978287,-0.35789972146592,-0.245776044385641,-0.217592908109929,NA,1,-0.239624833048207,-0.239624833048207,-0.239624833048207,-0.152409348878828,-0.167522342350839,-0.106492999000853,-0.271952736370895,0.46660257242367
"in_degree",0.755738726343159,0.00934454772441104,0.863221675263634,NA,0.318298216362632,0.339820121762404,0.386430028751281,0.612244612477273,0.464289402219499,NA,-0.239624833048207,1,1,1,0.844179438134205,0.480149714628504,0.789547744560379,0.897840881059207,-0.438985963211646
"out_degree",0.755738726343159,0.00934454772441104,0.863221675263634,NA,0.318298216362632,0.339820121762404,0.386430028751281,0.612244612477273,0.464289402219499,NA,-0.239624833048207,1,1,1,0.844179438134205,0.480149714628504,0.789547744560379,0.897840881059207,-0.438985963211646
"degree",0.755738726343159,0.00934454772441104,0.863221675263634,NA,0.318298216362632,0.339820121762404,0.386430028751281,0.612244612477273,0.464289402219499,NA,-0.239624833048207,1,1,1,0.844179438134205,0.480149714628504,0.789547744560379,0.897840881059207,-0.438985963211646
"betweenness",0.479654803877476,-0.0347952750852319,0.646229371437798,NA,0.0808133637658058,0.199298915600672,0.35818865884741,0.319025526648734,0.198084290426107,NA,-0.152409348878828,0.844179438134205,0.844179438134205,0.844179438134205,1,0.505747584166658,0.698289141211068,0.607760426722868,-0.391572418372406
"clustcoeff",0.257888731999112,0.000877404520546729,0.308966853361353,NA,0.506753075794747,0.176951110835345,0.43571221376497,0.353872744754215,0.368430699125368,NA,-0.167522342350839,0.480149714628504,0.480149714628504,0.480149714628504,0.505747584166658,1,0.773062277609688,0.277442411520896,-0.444690441822955
"closeness",0.480438486525389,-0.0101593202163054,0.6324236155287,NA,0.417570820537208,0.276055908462535,0.428201611166203,0.515875661227751,0.464332380769731,NA,-0.106492999000853,0.789547744560379,0.789547744560379,0.789547744560379,0.698289141211068,0.773062277609688,1,0.584463936916757,-0.451677483902222
"eigencentrality",0.733861030536528,0.0462680001829355,0.910405010128384,NA,0.489231644921418,0.390186735346695,0.305943902906111,0.792649052739439,0.638049010132674,NA,-0.271952736370895,0.897840881059207,0.897840881059207,0.897840881059207,0.607760426722868,0.277442411520896,0.584463936916757,1,-0.341991171144734
"upeople_id",-0.333052596402976,0.0799283263917965,-0.372514784198794,NA,-0.271528047830182,-0.373233779500815,-0.96426928529057,-0.315277893654987,-0.288470795017061,NA,0.46660257242367,-0.438985963211646,-0.438985963211646,-0.438985963211646,-0.391572418372406,-0.444690441822955,-0.451677483902222,-0.341991171144734,1
