"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.0516078921767352,0.287058397382491,-0.0237010769373455,0.159768453229805,-0.140025336496645,-0.0525985646200523,0.0165239249150593,0.029176095906966,-0.0221737948182837,-0.135239572594667,0.128546847379438,0.128546847379438,0.128546847379438,0.119447238314221,0.101735156562236,0.0685463346543501,0.0899404535226146,0.0871404580854043
"avg_resolution",0.0516078921767352,1,-0.00704294617769825,-0.0232300656442789,-0.018627304057251,0.0108503508361173,-0.0452264216598328,-0.0161958616536991,-0.0284704793687575,-0.0225737301436592,-0.0114047854882601,0.00393565245435586,0.00393565245435586,0.00393565245435586,-0.0145348656170139,0.00498594049204607,-0.00427855728818675,-0.00448828079851927,0.0472574073881004
"scmChanges",0.287058397382491,-0.00704294617769825,1,0.0379920165677035,0.720528214184704,0.248743933305018,0.343950014962685,0.122857953886229,0.154870904451489,0.0404685883812545,-0.313138507138601,0.669316776696853,0.669316776696853,0.669316776696853,0.494749929557469,0.466575466504643,0.486293601329873,0.470569485748024,-0.337301310930847
"scrChanges",-0.0237010769373455,-0.0232300656442789,0.0379920165677035,1,0.104005760131416,0.126119278990547,0.10034573127224,0.975487200647084,0.801777239480061,0.999364555015673,-0.126836991235098,0.0657094996681023,0.0657094996681023,0.0657094996681023,0.157548536922833,0.022694890898569,0.150047398592918,-0.00665878938643204,-0.104485818115374
"mslChanges",0.159768453229805,-0.018627304057251,0.720528214184704,0.104005760131416,1,0.353846983758073,0.307500649887651,0.141035397014,0.131840981325232,0.106424181262198,-0.341721274207467,0.722193818047565,0.722193818047565,0.722193818047565,0.5754238665048,0.338039121466696,0.511510988584362,0.48591202755138,-0.324909571930552
"number_of_domain",-0.140025336496645,0.0108503508361173,0.248743933305018,0.126119278990547,0.353846983758073,1,0.477905482354375,0.12423728769577,0.113620733977085,0.130045166768866,-0.367429423269396,0.349088348215083,0.349088348215083,0.349088348215083,0.252980671607839,0.343379414921366,0.366677585827417,0.286146696977256,-0.51922644580409
"country",-0.0525985646200523,-0.0452264216598328,0.343950014962685,0.10034573127224,0.307500649887651,0.477905482354375,1,0.103249809462298,0.157080345392896,0.101581412137891,-0.277260256043821,0.417619540286365,0.417619540286365,0.417619540286365,0.25342414855691,0.541788866569526,0.54722172232049,0.269940297695301,-0.968319473736341
"linesadded",0.0165239249150593,-0.0161958616536991,0.122857953886229,0.975487200647084,0.141035397014,0.12423728769577,0.103249809462298,1,0.834157794559954,0.974295024769889,-0.136854684863266,0.100563817944923,0.100563817944923,0.100563817944923,0.158909119874837,0.0597836593315396,0.156708278121405,0.0211927699263916,-0.102149616852817
"linesremoved",0.029176095906966,-0.0284704793687575,0.154870904451489,0.801777239480061,0.131840981325232,0.113620733977085,0.157080345392896,0.834157794559954,1,0.800709416462247,-0.180766878320058,0.0875604460409102,0.0875604460409102,0.0875604460409102,0.132975200557054,0.0639340353879674,0.131793974184009,0.0195673539290315,-0.138669629854337
"ReviewGotMerged",-0.0221737948182837,-0.0225737301436592,0.0404685883812545,0.999364555015673,0.106424181262198,0.130045166768866,0.101581412137891,0.974295024769889,0.800709416462247,1,-0.130379569233142,0.0690902232018575,0.0690902232018575,0.0690902232018575,0.161010700522254,0.0254820914974142,0.154014117226543,-0.00448374653812538,-0.105864980394212
"X",-0.135239572594667,-0.0114047854882601,-0.313138507138601,-0.126836991235098,-0.341721274207467,-0.367429423269396,-0.277260256043821,-0.136854684863266,-0.180766878320058,-0.130379569233142,1,-0.367566876019193,-0.367566876019193,-0.367566876019193,-0.274020028510981,-0.332101582676152,-0.392568680505066,-0.241324850209947,0.338041425780344
"in_degree",0.128546847379438,0.00393565245435586,0.669316776696853,0.0657094996681023,0.722193818047565,0.349088348215083,0.417619540286365,0.100563817944923,0.0875604460409102,0.0690902232018575,-0.367566876019193,1,1,1,0.736540654850466,0.615793418459654,0.765052732990527,0.732611859679354,-0.454821126024401
"out_degree",0.128546847379438,0.00393565245435586,0.669316776696853,0.0657094996681023,0.722193818047565,0.349088348215083,0.417619540286365,0.100563817944923,0.0875604460409102,0.0690902232018575,-0.367566876019193,1,1,1,0.736540654850466,0.615793418459654,0.765052732990527,0.732611859679354,-0.454821126024401
"degree",0.128546847379438,0.00393565245435586,0.669316776696853,0.0657094996681023,0.722193818047565,0.349088348215083,0.417619540286365,0.100563817944923,0.0875604460409102,0.0690902232018575,-0.367566876019193,1,1,1,0.736540654850466,0.615793418459654,0.765052732990527,0.732611859679354,-0.454821126024401
"betweenness",0.119447238314221,-0.0145348656170139,0.494749929557469,0.157548536922833,0.5754238665048,0.252980671607839,0.25342414855691,0.158909119874837,0.132975200557054,0.161010700522254,-0.274020028510981,0.736540654850466,0.736540654850466,0.736540654850466,1,0.24294255819772,0.479078964605052,0.445744575424177,-0.274276353395795
"clustcoeff",0.101735156562236,0.00498594049204607,0.466575466504643,0.022694890898569,0.338039121466696,0.343379414921366,0.541788866569526,0.0597836593315396,0.0639340353879674,0.0254820914974142,-0.332101582676152,0.615793418459654,0.615793418459654,0.615793418459654,0.24294255819772,1,0.851500543193056,0.413185660406533,-0.557545714222988
"closeness",0.0685463346543501,-0.00427855728818675,0.486293601329873,0.150047398592918,0.511510988584362,0.366677585827417,0.54722172232049,0.156708278121405,0.131793974184009,0.154014117226543,-0.392568680505066,0.765052732990527,0.765052732990527,0.765052732990527,0.479078964605052,0.851500543193056,1,0.476124754340089,-0.581410373001191
"eigencentrality",0.0899404535226146,-0.00448828079851927,0.470569485748024,-0.00665878938643204,0.48591202755138,0.286146696977256,0.269940297695301,0.0211927699263916,0.0195673539290315,-0.00448374653812538,-0.241324850209947,0.732611859679354,0.732611859679354,0.732611859679354,0.445744575424177,0.413185660406533,0.476124754340089,1,-0.284834062044778
"upeople_id",0.0871404580854043,0.0472574073881004,-0.337301310930847,-0.104485818115374,-0.324909571930552,-0.51922644580409,-0.968319473736341,-0.102149616852817,-0.138669629854337,-0.105864980394212,0.338041425780344,-0.454821126024401,-0.454821126024401,-0.454821126024401,-0.274276353395795,-0.557545714222988,-0.581410373001191,-0.284834062044778,1
